obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
608.06158,0.00007,608.06156,0.00006,16445.703,55,,,65308.4355,81754.1387,3d2.(3F).4d,e 4H,9/2,3d2.(3F).4f,4H*,11/2,10,12,,,u37,
608.15428,0.00011,608.15432,0.00007,16443.196,39,,,65446.3822,81889.5772,3d2.(3F).4d,e 4H,11/2,3d2.(3F).4f,4I*,11/2,12,12,,,u37,
608.23691,0.00011,608.23691,0.00008,16440.962,35,,,65186.8680,81627.830,3d2.(3F).4d,e 4H,7/2,3d2.(3F).4f,4H*,7/2,8,8,,,u37,
610.42336,0.00007,610.42334,0.00006,16382.073,48,,,65460.1706,81842.2440,3d2.(3F).4d,4D,7/2,3d2.(3F).4f,2G*,9/2,8,10,,,u37,
610.52287,0.00007,610.52337,0.00007,16379.403,58bl,,,52705.2416,69084.6309,3d.(2D).4s.4p.(3P*),4F*,7/2,3d2.(3F).4d,f 4F,9/2,8,10,,,u37,
610.81687,0.00007,610.81687,0.00009,16371.519,86,,,65314.4599,81685.979,3d2.(3F).4d,f 2F,5/2,3d2.(3F).4f,2G*,7/2,6,8,,,u37,
610.9481,0.0002,610.94799,0.00008,16368.004,18,,,65308.4355,81676.4409,3d2.(3F).4d,e 4H,9/2,3d2.(3F).4f,4H*,9/2,10,10,,,u37,
612.4002,0.0005,612.40003,0.00008,16329.193,8,,,65590.4928,81919.6886,3d2.(3F).4d,e 4H,13/2,3d2.(3F).4f,4I*,13/2,14,14,,,u37,
612.5485,0.0004,612.54863,0.00008,16325.237,10,,,65598.8926,81924.127,3d2.(3F).4d,f 2F,7/2,3d2.(3F).4f,2H*,9/2,8,10,,,u37,
612.629,,612.62880,0.00008,16323.1,:,1.6e-01,E,4628.6571,20951.7551,3d2.(3F).4s,a 2F,5/2,3d3,b 2F,5/2,6,6,M1+E2,T8335,"L18001,L18000",
612.9940,0.0004,612.99412,0.00009,16313.373,10,,,65314.4599,81627.830,3d2.(3F).4d,f 2F,5/2,3d2.(3F).4f,4H*,7/2,6,8,,,u37,
613.2054,0.0005,613.20513,0.00006,16307.750,8,,,65446.3822,81754.1387,3d2.(3F).4d,e 4H,11/2,3d2.(3F).4f,4H*,11/2,12,12,,,u37,
613.521,0.002,613.53140,0.00008,16299.37,6,,,65590.4928,81889.5772,3d2.(3F).4d,e 4H,13/2,3d2.(3F).4f,4I*,11/2,14,12,,,L5432,
614.3217,0.0002,614.32164,0.00008,16278.116,16,,,65460.1706,81738.2883,3d2.(3F).4d,4D,7/2,3d2.(3F).4f,4I*,9/2,8,10,,,u37,
614.888,,614.88768,0.00008,16263.1,:,2.3e-02,E,4628.6571,20891.7898,3d2.(3F).4s,a 2F,5/2,3d3,b 2F,7/2,6,8,M1+E2,T8335,"L18001,L18000",
615.361,,615.36100,0.00004,16250.6,:,5.30e-01,D+,8710.5675,24961.1910,3d2.(1D).4s,a 2D,3/2,3d.4s2,c 2D,3/2,4,4,M1+E2,T3093,"L18001,L18000",
615.6367,0.0003,615.63650,0.00006,16243.345,13,,,65598.8926,81842.2440,3d2.(3F).4d,f 2F,7/2,3d2.(3F).4f,2G*,9/2,8,10,,,u37,
616.643,,616.64255,0.00004,16216.8,:,4.80e-02,D+,8744.3406,24961.1910,3d2.(1D).4s,a 2D,5/2,3d.4s2,c 2D,3/2,6,4,M1+E2,T3093,L18002,
616.6645,0.0003,616.66461,0.00008,16216.272,11,,,65460.1706,81676.4409,3d2.(3F).4d,4D,7/2,3d2.(3F).4f,4H*,9/2,8,10,,,u37,
616.6818,0.0006,616.68181,0.00019,16215.819,6,,,52630.881,68846.699,3d.(2D).4s.4p.(3P*),4D*,5/2,3d2.(3F).4d,f 4F,5/2,6,6,,,u37,
619.605,0.002,619.60189,0.00008,16139.31,6,,,65598.8926,81738.2883,3d2.(3F).4d,f 2F,7/2,3d2.(3F).4f,4I*,9/2,8,10,,,L5432,
622.096,,622.09636,0.00007,16074.7,:,1.90e-01,C,9118.2849,25192.9650,3d3,a 2G,9/2,3d.4s2,c 2D,5/2,10,6,E2,T3093,L18002,
622.164,0.002,622.16688,0.00004,16072.92,5,,,16625.2441,32698.1022,3d2.(3P).4s,b 2P,3/2,3d2.(3F).4p,z 4D*,5/2,4,6,,,L5432,
622.896,,622.89628,0.00006,16054.0,:,2.7e-02,E,4897.7179,20951.7551,3d2.(3F).4s,a 2F,7/2,3d3,b 2F,5/2,8,6,M1+E2,T8335,"L18001,L18000",
625.232,,625.23165,0.00005,15994.1,:,1.7e-01,E,4897.7179,20891.7898,3d2.(3F).4s,a 2F,7/2,3d3,b 2F,7/2,8,8,M1+E2,T8335,"L18001,L18000",
626.433,,626.43282,0.00005,15963.4,:,2.00e-01,C+,8997.7874,24961.1910,3d3,a 2G,7/2,3d.4s2,c 2D,3/2,8,4,E2,T3093,L18002,
640.798,0.002,640.80102,0.00007,15605.54,6,,,25192.9650,40798.4333,3d.4s2,c 2D,5/2,3d2.(3P).4p,y 4D*,7/2,6,8,,,L5432,
642.01315,0.00016,642.01291,0.00016,15576.005,23,,,66794.2052,82370.216,3d2.(3F).4d,2P,3/2,3d2.(3F).4f,4S*,3/2,4,4,,,u37,
643.3172,0.0003,643.3171,0.0003,15544.433,15,,,66521.210,82065.643,3d2.(3F).4d,2P,1/2,3d2.(3F).4f,2P*,1/2,2,2,,,u37,
644.1280,0.0002,644.12808,0.00012,15524.865,21,,,66794.2052,82319.068,3d2.(3F).4d,2P,3/2,3d2.(3F).4f,2D*,5/2,4,6,,,u37,
649.33602,0.00008,649.33600,0.00005,15400.347,61,,,16625.2441,32025.5915,3d2.(3P).4s,b 2P,3/2,3d2.(3F).4p,z 2D*,5/2,4,6,,,u37,
649.830,0.002,649.82894,0.00006,15388.66,6,,,25192.9650,40581.6301,3d.4s2,c 2D,5/2,3d2.(3P).4p,y 4D*,5/2,6,6,,,L5432,
