obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
293.9326,0.0005,293.93302,34021.40,75,,,158711.854,192733.21,4p5.(2P*<3/2>).5p,2[3/2],2,4p5.(2P*<1/2>).5d,2[5/2]*,3,5,7,,,L2590,
295.3441,0.0005,295.34461,33858.81,75,,,165089.580,198948.332,4p5.(2P*<1/2>).5p,2[1/2],1,4p5.(2P*<3/2>).6d,2[3/2]*,2,3,5,,,L2590,
297.0534,0.0005,297.0534,33663.98,50,,,158711.854,192375.84,4p5.(2P*<3/2>).5p,2[3/2],2,4p5.(2P*<1/2>).5d,2[3/2]*,2,5,5,,,L2590,
297.3488,0.0005,297.3488,33630.54,15,,,161200.171,194830.71,4p5.(2P*<3/2>).5p,2[1/2],0,4p5.(2P*<1/2>).5d,2[3/2]*,1,1,3,,,L2590,
297.5984,0.0005,297.59918,33602.33,15,,,165089.580,198691.823,4p5.(2P*<1/2>).5p,2[1/2],1,4p5.(2P*<3/2>).6d,2[1/2]*,1,3,3,,,L2590,
298.3225,0.0005,298.32263,33520.77,5,,,158711.854,192232.61,4p5.(2P*<3/2>).5p,2[3/2],2,4p5.(2P*<1/2>).5d,2[5/2]*,2,5,5,,,L2590,
299.3912,0.0005,299.39170,33401.12,50,,,167632.436,201033.495,4p5.(2P*<1/2>).5p,2[1/2],0,4p5.(2P*<3/2>).6d,2[3/2]*,1,1,3,,,L2590,
299.8566,0.0005,299.85721,33349.27,,,,165089.580,198438.786,4p5.(2P*<1/2>).5p,2[1/2],1,4p5.(2P*<3/2>).6d,2[1/2]*,0,3,1,,,L2590,
304.2648,0.0005,304.26534,32866.11,15,,,154273.980,187140.03,4p5.(2P*<3/2>).5p,2[1/2],1,4p5.(2P*<1/2>).6s,2[1/2]*,0,3,1,,,L2590,
305.0033,0.0005,305.00384,32786.53,15,,,155308.820,188095.292,4p5.4d,3D*,1,4p5.(2P*<3/2>).6p,2[3/2],1,3,3,,,L2590,
305.2249,0.0005,305.22529,32762.72,1000,3.0e+07,,134869.751,167632.436,4p5.(2P*<3/2>).5s,2[3/2]*,1,4p5.(2P*<1/2>).5p,2[1/2],0,3,1,,T3743,L2590,
306.8644,0.0005,306.86459,32587.69,125,,,169658.536,202246.199,4p5.4d,1P*,1,4p5.(2P*<3/2>).5f,2[5/2],2,3,5,,,L2590,
307.2461,0.0005,307.2463,32547.20,25,,,155063.53,187610.704,4p5.4d,1D*,2,4p5.(2P*<3/2>).6p,2[5/2],2,5,5,,,L2590,
308.9480,0.0005,308.94836,32367.91,250,,,169658.536,202026.405,4p5.4d,1P*,1,4p5.(2P*<3/2>).5f,2[3/2],2,3,5,,,L2590,
309.5786,0.0010,309.57947,32301.97,10p,,,155308.820,187610.704,4p5.4d,3D*,1,4p5.(2P*<3/2>).6p,2[5/2],2,3,5,,,L2590,
313.6699,0.0005,313.66949,31880.65,,,,156737.011,188617.702,4p5.(2P*<3/2>).5p,2[5/2],2,4p5.(2P*<3/2>).5d,2[3/2]*,1,5,3,,,L2590,
314.9815,0.0010,314.98074,31747.90,5000c,1.4e+07,,133341.607,165089.580,4p5.(2P*<3/2>).5s,2[3/2]*,2,4p5.(2P*<1/2>).5p,2[1/2],1,5,3,,T3743,L2590,
316.1918,0.0005,316.19154,31626.37,1200,1.4e+07,,133341.607,164968.007,4p5.(2P*<3/2>).5s,2[3/2]*,2,4p5.(2P*<1/2>).5p,2[3/2],2,5,5,,T3743,L2590,
319.0415,0.0005,319.04105,31343.88,,,,154273.980,185617.909,4p5.(2P*<3/2>).5p,2[1/2],1,4p5.(2P*<3/2>).5d,2[5/2]*,2,3,5,,,L2590,
323.5600,0.0010,323.5601,30906.17,15w,,,163924.55,194830.71,4p5.(2P*<1/2>).5p,2[3/2],1,4p5.(2P*<1/2>).5d,2[3/2]*,1,3,3,,,L2590,
327.1932,0.0005,327.19390,30562.98,2000,,,154273.980,184836.897,4p5.(2P*<3/2>).5p,2[1/2],1,4p5.(2P*<3/2>).5d,2[3/2]*,2,3,5,,,L2590,
328.2332,0.0005,328.23437,30466.14,100,,,158151.666,188617.702,4p5.(2P*<3/2>).5p,2[3/2],1,4p5.(2P*<3/2>).5d,2[3/2]*,1,3,3,,,L2590,
330.9080,0.0005,330.90856,30219.88,75,,,134869.751,165089.580,4p5.(2P*<3/2>).5s,2[3/2]*,1,4p5.(2P*<1/2>).5p,2[1/2],1,3,3,,,L2590,
332.2442,0.0005,332.24516,30098.35,1500,1.8e+07,,134869.751,164968.007,4p5.(2P*<3/2>).5s,2[3/2]*,1,4p5.(2P*<1/2>).5p,2[3/2],2,3,5,,T3743,L2590,
334.1509,0.0005,334.15151,29926.60,1200,,,154273.980,184200.524,4p5.(2P*<3/2>).5p,2[1/2],1,4p5.(2P*<3/2>).5d,2[1/2]*,1,3,3,,,L2590,
335.4856,0.0005,335.48607,29807.54,750,,,169658.536,199466.033,4p5.4d,1P*,1,4p5.(2P*<1/2>).4f,2[5/2],2,3,5,,,L2590,
336.2341,0.0005,336.2347,29741.18,125,,,165089.580,194830.71,4p5.(2P*<1/2>).5p,2[1/2],1,4p5.(2P*<1/2>).5d,2[3/2]*,1,3,3,,,L2590,
339.4008,0.0005,339.4017,29463.69,1200,,,154273.980,183737.59,4p5.(2P*<3/2>).5p,2[1/2],1,4p5.(2P*<3/2>).5d,2[1/2]*,0,3,1,,,L2590,
341.6565,0.0005,341.65679,29269.17,750,,,156737.011,186006.150,4p5.(2P*<3/2>).5p,2[5/2],2,4p5.(2P*<3/2>).5d,2[5/2]*,3,5,7,,,L2590,
343.5161,0.0005,343.51673,29110.71,1000,,,156895.486,186006.150,4p5.(2P*<3/2>).5p,2[5/2],3,4p5.(2P*<3/2>).5d,2[5/2]*,3,7,7,,,L2590,
344.1729,0.0005,344.1772,29055.16,,7.e+06,,134869.751,163924.55,4p5.(2P*<3/2>).5s,2[3/2]*,1,4p5.(2P*<1/2>).5p,2[3/2],1,3,3,,T3743,L2590,
346.2493,0.0005,346.24962,28880.92,1500,,,156737.011,185617.909,4p5.(2P*<3/2>).5p,2[5/2],2,4p5.(2P*<3/2>).5d,2[5/2]*,2,5,5,,,L2590,
348.1596,0.0005,348.16004,28722.46,75,,,156895.486,185617.909,4p5.(2P*<3/2>).5p,2[5/2],3,4p5.(2P*<3/2>).5d,2[5/2]*,2,7,5,,,L2590,
351.4778,0.0010,351.4779,28451.30,25u,,,163924.55,192375.84,4p5.(2P*<1/2>).5p,2[3/2],1,4p5.(2P*<1/2>).5d,2[3/2]*,2,3,5,,,L2590,
352.2398,0.0005,352.23959,28389.75,3000,,,156737.011,185126.778,4p5.(2P*<3/2>).5p,2[5/2],2,4p5.(2P*<3/2>).5d,2[7/2]*,3,5,7,,,L2590,
353.2559,0.0010,353.2563,28308.09,3000l,,,163924.55,192232.61,4p5.(2P*<1/2>).5p,2[3/2],1,4p5.(2P*<1/2>).5d,2[5/2]*,2,3,5,,,L2590,
354.2165,0.0005,354.21687,28231.32,1000,,,156895.486,185126.778,4p5.(2P*<3/2>).5p,2[5/2],3,4p5.(2P*<3/2>).5d,2[7/2]*,3,7,7,,,L2590,
355.8731,0.0005,355.87333,28099.90,50,,,156737.011,184836.897,4p5.(2P*<3/2>).5p,2[5/2],2,4p5.(2P*<3/2>).5d,2[3/2]*,2,5,5,,,L2590,
357.8912,0.0005,357.89173,27941.45,125,,,156895.486,184836.897,4p5.(2P*<3/2>).5p,2[5/2],3,4p5.(2P*<3/2>).5d,2[3/2]*,2,7,5,,,L2590,
360.1632,0.0005,360.1630,27765.19,5000,,,164968.007,192733.21,4p5.(2P*<1/2>).5p,2[3/2],2,4p5.(2P*<1/2>).5d,2[5/2]*,3,5,7,,,L2590,
360.1669,0.0005,360.1669,27764.90,10000,,,156895.486,184660.39,4p5.(2P*<3/2>).5p,2[5/2],3,4p5.(2P*<3/2>).5d,2[7/2]*,4,7,9,,,L2590,
364.0836,0.0010,364.08329,27466.22,600c,,,158151.666,185617.909,4p5.(2P*<3/2>).5p,2[3/2],1,4p5.(2P*<3/2>).5d,2[5/2]*,2,3,5,,,L2590,
364.1199,0.0005,364.11948,27463.48,100,,,156737.011,184200.524,4p5.(2P*<3/2>).5p,2[5/2],2,4p5.(2P*<3/2>).5d,2[1/2]*,1,5,3,,,L2590,
364.7300,0.0010,364.73014,27417.54,400c,,,161200.171,188617.702,4p5.(2P*<3/2>).5p,2[1/2],0,4p5.(2P*<3/2>).5d,2[3/2]*,1,1,3,,,L2590,
364.8595,0.0010,364.8592,27407.81,350c,,,164968.007,192375.84,4p5.(2P*<1/2>).5p,2[3/2],2,4p5.(2P*<1/2>).5d,2[3/2]*,2,5,5,,,L2590,
366.3778,0.0010,366.37692,27294.23,1000c,,,158711.854,186006.150,4p5.(2P*<3/2>).5p,2[3/2],2,4p5.(2P*<3/2>).5d,2[5/2]*,3,5,7,,,L2590,
366.4851,0.0010,366.4848,27286.24,900c,,,165089.580,192375.84,4p5.(2P*<1/2>).5p,2[1/2],1,4p5.(2P*<1/2>).5d,2[3/2]*,2,3,5,,,L2590,
366.7759,0.0005,366.7759,27264.60,350,,,164968.007,192232.61,4p5.(2P*<1/2>).5p,2[3/2],2,4p5.(2P*<1/2>).5d,2[5/2]*,2,5,5,,,L2590,
367.6704,0.0005,367.6704,27198.28,300,,,167632.436,194830.71,4p5.(2P*<1/2>).5p,2[1/2],0,4p5.(2P*<1/2>).5d,2[3/2]*,1,1,3,,,L2590,
370.0629,0.0010,370.06351,27022.43,2500c,3.8e+07,,140610.047,167632.436,4p5.(2P*<1/2>).5s,2[1/2]*,1,4p5.(2P*<1/2>).5p,2[1/2],0,3,1,,T3743,L2590,
371.6638,0.0005,371.66355,26906.04,20,,,158711.854,185617.909,4p5.(2P*<3/2>).5p,2[3/2],2,4p5.(2P*<3/2>).5d,2[5/2]*,2,5,5,,,L2590,
374.7393,0.0005,374.73912,26685.22,350,,,158151.666,184836.897,4p5.(2P*<3/2>).5p,2[3/2],1,4p5.(2P*<3/2>).5d,2[3/2]*,2,3,5,,,L2590,
378.5743,0.0005,378.57387,26414.89,35,,,158711.854,185126.778,4p5.(2P*<3/2>).5p,2[3/2],2,4p5.(2P*<3/2>).5d,2[7/2]*,3,5,7,,,L2590,
379.7889,0.0005,379.7889,26330.42,3500,6.3e+07,,134869.751,161200.171,4p5.(2P*<3/2>).5s,2[3/2]*,1,4p5.(2P*<3/2>).5p,2[1/2],0,3,1,,T3743,L2590,
379.9199,0.0010,,26321.34,3c,,,,,,,,,,,1,1,,,L2590,
380.2976,0.0005,380.2975,26295.19,2500,3.7e+07,,138794.380,165089.580,4p5.(2P*<1/2>).5s,2[1/2]*,0,4p5.(2P*<1/2>).5p,2[1/2],1,1,3,,T3743,L2590,
380.3695,0.0005,380.3694,26290.23,10,,,184660.39,210950.62,4p5.(2P*<3/2>).5d,2[7/2]*,4,4p5.(2P*<3/2>).7f,2[9/2],5,9,11,,,L2590,
382.7743,0.0005,382.77449,26125.06,1000,,,158711.854,184836.897,4p5.(2P*<3/2>).5p,2[3/2],2,4p5.(2P*<3/2>).5d,2[3/2]*,2,5,5,,,L2590,
383.8938,0.0005,383.89399,26048.87,175,,,158151.666,184200.524,4p5.(2P*<3/2>).5p,2[3/2],1,4p5.(2P*<3/2>).5d,2[1/2]*,1,3,3,,,L2590,
386.1830,0.0005,386.18400,25894.46,450,7.4e+07,,154273.980,180168.372,4p5.(2P*<3/2>).5p,2[1/2],1,4p5.(2P*<3/2>).6s,2[3/2]*,1,3,3,,T3743,L2590,
387.1438,0.0005,387.1440,25830.19,5,,,185126.778,210956.96,4p5.(2P*<3/2>).5d,2[7/2]*,3,4p5.(2P*<3/2>).7f,2[9/2],4,7,9,,,L2590,
390.8396,0.0005,390.8399,25585.95,250,,,158151.666,183737.59,4p5.(2P*<3/2>).5p,2[3/2],1,4p5.(2P*<3/2>).5d,2[1/2]*,0,3,1,,,L2590,
392.3307,0.0005,392.33118,25488.70,500,,,158711.854,184200.524,4p5.(2P*<3/2>).5p,2[3/2],2,4p5.(2P*<3/2>).5d,2[1/2]*,1,5,3,,,L2590,
392.7548,0.0010,392.7553,25461.18,2500l,,,154273.980,179735.123,4p5.(2P*<3/2>).5p,2[1/2],1,4p5.(2P*<3/2>).6s,2[3/2]*,2,3,5,,,L2590,
394.1623,0.0005,394.1625,25370.26,25000,,,133341.607,158711.854,4p5.(2P*<3/2>).5s,2[3/2]*,2,4p5.(2P*<3/2>).5p,2[3/2],2,5,5,,,L2590,
397.9274,0.0010,397.9281,25130.21,1000c,1.8e+07,,138794.380,163924.55,4p5.(2P*<1/2>).5s,2[1/2]*,0,4p5.(2P*<1/2>).5p,2[3/2],1,1,3,,T3743,L2590,
403.0626,0.0005,403.0623,24810.04,1700,7.e+06,,133341.607,158151.666,4p5.(2P*<3/2>).5s,2[3/2]*,2,4p5.(2P*<3/2>).5p,2[3/2],1,5,3,,T3743,L2590,
404.9784,0.0005,404.9706,24692.68,,,,163924.55,188617.702,4p5.(2P*<1/2>).5p,2[3/2],1,4p5.(2P*<3/2>).5d,2[3/2]*,1,3,3,,,L2590,
408.5034,0.0010,408.50452,24479.60,2500c,9.e+06,,140610.047,165089.580,4p5.(2P*<1/2>).5s,2[1/2]*,1,4p5.(2P*<1/2>).5p,2[1/2],1,3,3,,T3743,L2590,
410.5442,0.0010,410.5434,24357.91,2000c,1.6e+07,,140610.047,164968.007,4p5.(2P*<1/2>).5s,2[1/2]*,1,4p5.(2P*<1/2>).5p,2[3/2],2,3,5,,T3743,L2590,
413.7279,0.0010,413.7282,24170.48,1700c,1.2e+08,,143461.977,167632.436,4p5.4d,3P*,1,4p5.(2P*<1/2>).5p,2[1/2],0,3,1,,T3743,L2590,
419.4258,0.0005,419.4261,23842.12,3500,,,134869.751,158711.854,4p5.(2P*<3/2>).5s,2[3/2]*,1,4p5.(2P*<3/2>).5p,2[3/2],2,3,5,,,L2590,
422.8412,0.0005,422.8384,23649.54,,,,164968.007,188617.702,4p5.(2P*<1/2>).5p,2[3/2],2,4p5.(2P*<3/2>).5d,2[3/2]*,1,5,3,,,L2590,
424.5592,0.0005,424.5585,23553.84,90000,1.1e+08,,133341.607,156895.486,4p5.(2P*<3/2>).5s,2[3/2]*,2,4p5.(2P*<3/2>).5p,2[5/2],3,5,7,,T3743,L2590,
425.0281,0.0005,425.0233,23527.85,,,,165089.580,188617.702,4p5.(2P*<1/2>).5p,2[1/2],1,4p5.(2P*<3/2>).5d,2[3/2]*,1,3,3,,,L2590,
426.7782,0.0005,426.7785,23431.38,500,5.4e+08,,156737.011,180168.372,4p5.(2P*<3/2>).5p,2[5/2],2,4p5.(2P*<3/2>).6s,2[3/2]*,1,5,3,,T3743,L2590,
427.1455,0.0010,427.1465,23411.23,250c,,,163924.55,187335.72,4p5.(2P*<1/2>).5p,2[3/2],1,4p5.(2P*<1/2>).6s,2[1/2]*,1,3,3,,,L2590,
427.4343,0.0005,427.4344,23395.41,15000,4.4e+07,,133341.607,156737.011,4p5.(2P*<3/2>).5s,2[3/2]*,2,4p5.(2P*<3/2>).5p,2[5/2],2,5,5,,T3743,L2590,
428.9173,0.0010,428.9176,23314.52,2500c,3.4e+07,,140610.047,163924.55,4p5.(2P*<1/2>).5s,2[1/2]*,1,4p5.(2P*<1/2>).5p,2[3/2],1,3,3,,T3743,L2590,
429.5179,0.0005,429.5179,23281.92,1500,5.4e+07,,134869.751,158151.666,4p5.(2P*<3/2>).5s,2[3/2]*,1,4p5.(2P*<3/2>).5p,2[3/2],1,3,3,,T3743,L2590,
430.7468,0.0010,430.7471,23215.49,500c,,,163924.55,187140.03,4p5.(2P*<1/2>).5p,2[3/2],1,4p5.(2P*<1/2>).6s,2[1/2]*,0,3,1,,,L2590,
434.7756,0.0005,434.7759,23000.37,,,,161200.171,184200.524,4p5.(2P*<3/2>).5p,2[1/2],0,4p5.(2P*<3/2>).5d,2[1/2]*,1,1,3,,,L2590,
434.8181,0.0005,434.8183,22998.12,1000,,,156737.011,179735.123,4p5.(2P*<3/2>).5p,2[5/2],2,4p5.(2P*<3/2>).6s,2[3/2]*,2,5,5,,,L2590,
435.6316,0.0005,435.6315,22955.18,,,,184660.39,207615.57,4p5.(2P*<3/2>).5d,2[7/2]*,4,4p5.(2P*<3/2>).6f,2[9/2],5,9,11,,,L2590,
437.8349,0.0005,437.8353,22839.66,2500,,,156895.486,179735.123,4p5.(2P*<3/2>).5p,2[5/2],3,4p5.(2P*<3/2>).6s,2[3/2]*,2,7,5,,,L2590,
438.6048,0.0010,438.6048,22799.57,1,,,192232.61,215032.18,4p5.(2P*<1/2>).5d,2[5/2]*,2,4p5.(2P*<1/2>).6f,2[7/2],3,5,7,,,L2590,
440.6064,0.0005,440.6068,22695.99,5,,,184836.897,207532.87,4p5.(2P*<3/2>).5d,2[3/2]*,2,4p5.(2P*<3/2>).6f,2[3/2],2,5,5,,,L2590,
441.6923,0.0005,,22640.20,10,,,,,,,,,,,1,1,,,L2590,
442.2247,0.0005,442.2248,22612.94,3,,,185126.778,207739.71,4p5.(2P*<3/2>).5d,2[7/2]*,3,4p5.(2P*<3/2>).6f,2[7/2],4,7,9,,,L2590,
442.2940,0.0005,442.2941,22609.40,7,,,185126.778,207736.17,4p5.(2P*<3/2>).5d,2[7/2]*,3,4p5.(2P*<3/2>).6f,2[7/2],3,7,7,,,L2590,
444.1344,0.0005,444.13389,22515.71,300,,,169658.536,192174.269,4p5.4d,1P*,1,4p5.(2P*<3/2>).4f,2[5/2],2,3,5,,,L2590,
444.4909,0.0005,444.4908,22497.65,50,,,185126.778,207624.43,4p5.(2P*<3/2>).5d,2[7/2]*,3,4p5.(2P*<3/2>).6f,2[9/2],4,7,9,,,L2590,
446.4165,0.0005,446.417,22400.61,10,,,188617.702,211018.29,4p5.(2P*<3/2>).5d,2[3/2]*,1,4p5.(2P*<3/2>).7f,2[5/2],2,3,5,,,L2590,
446.4786,0.0005,,22397.49,5,,,,,,,,,,,1,1,,,L2590,
446.7707,0.0005,446.77049,22382.84,3,,,187671.267,210054.124,4p5.(2P*<3/2>).6p,2[5/2],3,4p5.(2P*<3/2>).8d,2[5/2]*,3,7,7,,,L2590,
447.0728,0.0005,447.0730,22367.72,1000,,,164968.007,187335.72,4p5.(2P*<1/2>).5p,2[3/2],2,4p5.(2P*<1/2>).6s,2[1/2]*,1,5,3,,,L2590,
447.7249,0.0005,447.7249,22335.144,25,,,187610.704,209945.847,4p5.(2P*<3/2>).6p,2[5/2],2,4p5.(2P*<3/2>).8d,2[7/2]*,3,5,7,,,L2590,
448.3557,0.0005,448.3555,22303.722,15,,,192733.21,215036.94,4p5.(2P*<1/2>).5d,2[5/2]*,3,4p5.(2P*<1/2>).6f,2[7/2],4,7,9,,,L2590,
448.9422,0.0005,448.9422,22274.581,3,,,187671.267,209945.847,4p5.(2P*<3/2>).6p,2[5/2],3,4p5.(2P*<3/2>).8d,2[7/2]*,3,7,7,,,L2590,
449.5183,0.0010,449.5162,22246.04,400c,,,165089.580,187335.72,4p5.(2P*<1/2>).5p,2[1/2],1,4p5.(2P*<1/2>).6s,2[1/2]*,1,3,3,,,L2590,
450.1948,0.0005,450.1949,22212.604,50,,,187671.267,209883.87,4p5.(2P*<3/2>).6p,2[5/2],3,4p5.(2P*<3/2>).8d,2[7/2]*,4,7,9,,,L2590,
451.6110,0.0005,451.6112,22142.949,4,,,186978.932,209121.874,4p5.(2P*<3/2>).6p,2[1/2],1,4p5.(2P*<3/2>).9s,2[3/2]*,2,3,5,,,L2590,
452.0304,0.0005,452.02936,22122.404,700,,,169658.536,191780.993,4p5.4d,1P*,1,4p5.(2P*<3/2>).4f,2[3/2],2,3,5,,,L2590,
452.1152,0.0005,452.1151,22118.259,75,,,185617.909,207736.17,4p5.(2P*<3/2>).5d,2[5/2]*,2,4p5.(2P*<3/2>).6f,2[7/2],3,5,7,,,L2590,
453.0870,0.0005,453.0871,22070.816,10,,,185617.909,207688.72,4p5.(2P*<3/2>).5d,2[5/2]*,2,4p5.(2P*<3/2>).6f,2[5/2],2,5,5,,,L2590,
453.1607,0.0005,453.1603,22067.225,3000,2.0e+07,,143022.335,165089.580,4p5.4d,3P*,0,4p5.(2P*<1/2>).5p,2[1/2],1,1,3,,T3743,L2590,
453.5057,0.0010,453.5055,22050.44,500l,,,165089.580,187140.03,4p5.(2P*<1/2>).5p,2[1/2],1,4p5.(2P*<1/2>).6s,2[1/2]*,0,3,1,,,L2590,
454.2009,0.0005,454.2006,22016.689,400,7.6e+07,,158151.666,180168.372,4p5.(2P*<3/2>).5p,2[3/2],1,4p5.(2P*<3/2>).6s,2[3/2]*,1,3,3,,T3743,L2590,
456.3524,0.0005,,21912.891,20,,,,,,,,,,,1,1,,,L2590,
457.3055,0.0005,457.3047,21867.219,20000,1.8e+07,,134869.751,156737.011,4p5.(2P*<3/2>).5s,2[3/2]*,1,4p5.(2P*<3/2>).5p,2[5/2],2,3,5,,T3743,L2590,
459.3220,0.0005,459.3216,21771.221,15,,,188282.884,210054.124,4p5.(2P*<3/2>).6p,2[3/2],2,4p5.(2P*<3/2>).8d,2[5/2]*,3,5,7,,,L2590,
460.1182,0.0005,460.1179,21733.547,75,,,186006.150,207739.71,4p5.(2P*<3/2>).5d,2[5/2]*,3,4p5.(2P*<3/2>).6f,2[7/2],4,7,9,,,L2590,
461.5907,0.0005,461.5906,21664.217,10,,,186006.150,207670.37,4p5.(2P*<3/2>).5d,2[5/2]*,3,4p5.(2P*<3/2>).6f,2[5/2],3,7,7,,,L2590,
462.1360,0.0005,,21638.652,15,,,,,,,,,,,1,1,,,L2590,
462.3718,0.0010,462.3721,21627.62,3000c,3.3e+07,,143461.977,165089.580,4p5.4d,3P*,1,4p5.(2P*<1/2>).5p,2[1/2],1,3,3,,T3743,L2590,
462.5708,0.0010,462.5715,21618.31,25p,,,186006.150,207624.43,4p5.(2P*<3/2>).5d,2[5/2]*,3,4p5.(2P*<3/2>).6f,2[9/2],4,7,9,,,L2590,
463.3185,0.0010,463.3178,21583.42,350c,,,158151.666,179735.123,4p5.(2P*<3/2>).5p,2[3/2],1,4p5.(2P*<3/2>).6s,2[3/2]*,2,3,5,,,L2590,
463.6667,0.0005,463.6669,21567.216,3,,,187610.704,209177.91,4p5.(2P*<3/2>).6p,2[5/2],2,4p5.(2P*<3/2>).9s,2[3/2]*,1,5,3,,,L2590,
464.8750,0.0005,464.8748,21511.158,2,,,187610.704,209121.874,4p5.(2P*<3/2>).6p,2[5/2],2,4p5.(2P*<3/2>).9s,2[3/2]*,2,5,5,,,L2590,
464.9868,0.0005,464.9859,21505.989,10000,3.5e+07,,143461.977,164968.007,4p5.4d,3P*,1,4p5.(2P*<1/2>).5p,2[3/2],2,3,5,,T3743,L2590,
466.0589,0.0005,466.0588,21456.514,500,2.7e+08,,158711.854,180168.372,4p5.(2P*<3/2>).5p,2[3/2],2,4p5.(2P*<3/2>).6s,2[3/2]*,1,5,3,,T3743,L2590,
466.1871,0.0005,466.1873,21450.616,15,,,187671.267,209121.874,4p5.(2P*<3/2>).6p,2[5/2],3,4p5.(2P*<3/2>).9s,2[3/2]*,2,7,5,,,L2590,
466.6557,0.0005,,21429.075,2,,,,,,,,,,,1,1,,,L2590,
466.7032,0.0010,,21426.89,25c,,,,,,,,,,,1,1,,,L2590,
469.2091,0.0005,469.209,21312.461,5,,,191906.93,213219.39,4p5.(2P*<3/2>).4f,2[9/2],5,4p5.(2P*<3/2>).8g,2[11/2]*,6,11,13,,,L2590,
469.5612,0.0005,469.5612,21296.480,3,,,191922.912,213219.39,4p5.(2P*<3/2>).4f,2[9/2],4,4p5.(2P*<3/2>).8g,2[11/2]*,5,9,11,,,L2590,
473.1777,0.0005,473.1777,21133.708,1000,1.3e+07,,143955.871,165089.580,4p5.4d,3P*,2,4p5.(2P*<1/2>).5p,2[1/2],1,5,3,,T3743,L2590,
473.4363,0.0005,473.4362,21122.166,2,,,192111.172,213233.34,4p5.(2P*<3/2>).4f,2[5/2],3,4p5.(2P*<3/2>).8g,2[7/2]*,4,7,9,,,L2590,
474.8538,0.0005,474.8536,21059.115,2,,,192174.269,213233.39,4p5.(2P*<3/2>).4f,2[5/2],2,4p5.(2P*<3/2>).8g,2[7/2]*,3,5,7,,,L2590,
475.3272,0.0010,475.3271,21038.14,3c,,,164968.007,186006.150,4p5.(2P*<1/2>).5p,2[3/2],2,4p5.(2P*<3/2>).5d,2[5/2]*,3,5,7,,,L2590,
475.6626,0.0005,475.6634,21023.306,1000,,,158711.854,179735.123,4p5.(2P*<3/2>).5p,2[3/2],2,4p5.(2P*<3/2>).6s,2[3/2]*,2,5,5,,,L2590,
475.9153,0.0010,475.9154,21012.14,400c,1.1e+07,,143955.871,164968.007,4p5.4d,3P*,2,4p5.(2P*<1/2>).5p,2[3/2],2,5,5,,T3743,L2590,
476.5247,0.0005,476.5248,20985.271,10,,,167632.436,188617.702,4p5.(2P*<1/2>).5p,2[1/2],0,4p5.(2P*<3/2>).5d,2[3/2]*,1,1,3,,,L2590,
477.7284,0.0005,477.7289,20932.395,30000,3.7e+07,,133341.607,154273.980,4p5.(2P*<3/2>).5s,2[3/2]*,2,4p5.(2P*<3/2>).5p,2[1/2],1,5,3,,T3743,L2590,
478.1863,0.0010,478.1864,20912.35,50c,,,163924.55,184836.897,4p5.(2P*<1/2>).5p,2[3/2],1,4p5.(2P*<3/2>).5d,2[3/2]*,2,3,5,,,L2590,
478.4167,0.0005,478.4182,20902.280,5000c,3.3e+07,,143022.335,163924.55,4p5.4d,3P*,0,4p5.(2P*<1/2>).5p,2[3/2],1,1,3,,T3743,L2590,
479.8698,0.0010,479.8697,20838.99,1,,,188282.884,209121.874,4p5.(2P*<3/2>).6p,2[3/2],2,4p5.(2P*<3/2>).9s,2[3/2]*,2,5,5,,,L2590,
482.2263,0.0005,,20737.151,3,,,,,,,,,,,1,1,,,L2590,
482.8481,0.0005,,20710.448,25,,,,,,,,,,,1,1,,,L2590,
485.6692,0.0010,485.6697,20590.15,300c,6.3e+07,,140610.047,161200.171,4p5.(2P*<1/2>).5s,2[1/2]*,1,4p5.(2P*<3/2>).5p,2[1/2],0,3,1,,T3743,L2590,
488.6952,0.0010,488.6971,20462.65,1500c,6.e+06,,143461.977,163924.55,4p5.4d,3P*,1,4p5.(2P*<1/2>).5p,2[3/2],1,3,3,,T3743,L2590,
488.8103,0.0005,,20457.835,3,,,,,,,,,,,1,1,,,L2590,
493.1948,0.0010,493.1946,20275.96,20c,,,163924.55,184200.524,4p5.(2P*<1/2>).5p,2[3/2],1,4p5.(2P*<3/2>).5d,2[1/2]*,1,3,3,,,L2590,
500.7851,0.0010,500.7843,19968.64,10c,5.e+06,,143955.871,163924.55,4p5.4d,3P*,2,4p5.(2P*<1/2>).5p,2[3/2],1,5,3,,T3743,L2590,
502.9141,0.0005,,19884.111,2,,,,,,,,,,,1,1,,,L2590,
503.3000,0.0010,503.2994,19868.86,35l,,,164968.007,184836.897,4p5.(2P*<1/2>).5p,2[3/2],2,4p5.(2P*<3/2>).5d,2[3/2]*,2,5,5,,,L2590,
507.4241,0.0005,507.4239,19707.380,10,,,169658.536,189365.923,4p5.4d,1P*,1,4p5.(2P*<3/2>).6p,2[1/2],0,3,1,,,L2590,
507.5298,0.0010,507.5296,19703.27,50c,,,167632.436,187335.72,4p5.(2P*<1/2>).5p,2[1/2],0,4p5.(2P*<1/2>).6s,2[1/2]*,1,1,3,,,L2590,
513.7957,0.0005,,19462.989,3,,,,,,,,,,,1,1,,,L2590,
