obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
,614.034,0.010,16285.8,,2.166e+01,AA,[581595.90],[597881.65],1s.4s,1S,0,1s.6d,1D,2,1,5,E2,T7378,,
,612.0,1.0,16340,,5.1772e+06,AAA,[581595.90],[597936.4],1s.4s,1S,0,1s.6p,1P*,1,1,3,,T8636c73,,
,625.392,0.010,15990.0,,9.9176e+06,AAA,[581885.11],[597875.07],1s.4p,3P*,1,1s.6d,3D,2,3,5,,T8636c73,,
,625.392,0.010,15990.0,,7.3471e+06,AAA,[581884.71],[597874.68],1s.4p,3P*,0,1s.6d,3D,1,1,3,,T8636c73,,
,625.395,0.010,15989.9,,1.3225e+07,AAA,[581885.83],[597875.73],1s.4p,3P*,2,1s.6d,3D,3,5,7,,T8636c73,,
,625.408,0.010,15989.6,,5.5103e+06,AAA,[581885.11],[597874.68],1s.4p,3P*,1,1s.6d,3D,1,3,3,,T8636c73,,
,625.421,0.010,15989.2,,3.3058e+06,AAA,[581885.83],[597875.07],1s.4p,3P*,2,1s.6d,3D,2,5,5,,T8636c73,,
,625.436,0.010,15988.9,,3.6735e+05,AAA,[581885.83],[597874.68],1s.4p,3P*,2,1s.6d,3D,1,5,3,,T8636c73,,
,654.747,0.010,15273.07,,3.131e+06,AA,[582612.54],[597885.61],1s.4d,3D,2,1s.6f,1F*,3,5,7,,T8636c73,,
,654.776,0.010,15272.41,,1.7365e+07,AAA,[582612.15],[597884.56],1s.4d,3D,1,1s.6f,3F*,2,3,5,,T8636c73,,
,654.776,0.010,15272.41,,4.177e+05,AA,[582613.20],[597885.61],1s.4d,3D,3,1s.6f,1F*,3,7,7,,T8636c73,,
,654.792,0.010,15272.02,,3.2150e+06,AAA,[582612.54],[597884.56],1s.4d,3D,2,1s.6f,3F*,2,5,5,,T8636c73,,
,654.792,0.010,15272.02,,1.5246e+07,AAA,[582612.54],[597884.56],1s.4d,3D,2,1s.6f,3F*,3,5,7,,T8636c73,,
,654.821,0.010,15271.36,,9.1879e+04,AAA,[582613.20],[597884.56],1s.4d,3D,3,1s.6f,3F*,2,7,5,,T8636c73,,
,654.821,0.010,15271.36,,2.0673e+07,AAA,[582613.20],[597884.56],1s.4d,3D,3,1s.6f,3F*,4,7,9,,T8636c73,,
,654.821,0.010,15271.36,,1.8793e+06,AAA,[582613.20],[597884.56],1s.4d,3D,3,1s.6f,3F*,3,7,7,,T8636c73,,
,655.500,0.010,15255.53,,1.7092e+07,AAA,[582630.08],[597885.61],1s.4d,1D,2,1s.6f,1F*,3,5,7,,T8636c73,,
,655.545,0.010,15254.48,,6.461e+02,AA,[582630.08],[597884.56],1s.4d,1D,2,1s.6f,3F*,2,5,5,,T8636c73,,
,655.545,0.010,15254.48,,3.542e+06,AA,[582630.08],[597884.56],1s.4d,1D,2,1s.6f,3F*,3,5,7,,T8636c73,,
,656.187,0.010,15239.55,,9.900e+04,AA,[582642.10],[597881.65],1s.4f,3F*,3,1s.6d,1D,2,7,5,,T8636c73,,
,656.233,0.010,15238.48,,2.4840e+05,AAA,[582643.17],[597881.65],1s.4f,1F*,3,1s.6d,1D,2,7,5,,T8636c73,,
,656.324,0.010,15236.37,,1.3056e+06,AAA,[581884.71],[597121.08],1s.4p,3P*,0,1s.6s,3S,1,1,3,,T8636c73,,
,656.342,0.010,15235.97,,3.9167e+06,AAA,[581885.11],[597121.08],1s.4p,3P*,1,1s.6s,3S,1,3,3,,T8636c73,,
,656.373,0.010,15235.25,,6.5280e+06,AAA,[581885.83],[597121.08],1s.4p,3P*,2,1s.6s,3S,1,5,3,,T8636c73,,
,656.442,0.010,15233.63,,1.9769e+04,AAA,[582642.10],[597875.73],1s.4f,3F*,3,1s.6d,3D,3,7,7,,T8636c73,,
,656.442,0.010,15233.63,,8.0165e+02,AAA,[582642.10],[597875.73],1s.4f,3F*,2,1s.6d,3D,3,5,7,,T8636c73,,
,656.442,0.010,15233.63,,3.2466e+05,AAA,[582642.10],[597875.73],1s.4f,3F*,4,1s.6d,3D,3,9,7,,T8636c73,,
,656.471,0.010,15232.97,,2.2504e+05,AAA,[582642.10],[597875.07],1s.4f,3F*,3,1s.6d,3D,2,7,5,,T8636c73,,
,656.471,0.010,15232.97,,3.9275e+04,AAA,[582642.10],[597875.07],1s.4f,3F*,2,1s.6d,3D,2,5,5,,T8636c73,,
,656.488,0.010,15232.58,,3.5353e+05,AAA,[582642.10],[597874.68],1s.4f,3F*,2,1s.6d,3D,1,5,3,,T8636c73,,
,656.488,0.010,15232.56,,8.289e+03,AA,[582643.17],[597875.73],1s.4f,1F*,3,1s.6d,3D,3,7,7,,T8636c73,,
,656.517,0.010,15231.90,,8.922e+04,AA,[582643.17],[597875.07],1s.4f,1F*,3,1s.6d,3D,2,7,5,,T8636c73,,
,653.3,1.0,15306,,1.2963e+06,AAA,[582630.08],[597936.4],1s.4d,1D,2,1s.6p,1P*,1,5,3,,T8636c73,,
,664.666,0.010,15045.15,,1.3880e+07,AAA,[582836.5],[597881.65],1s.4p,1P*,1,1s.6d,1D,2,3,5,,T8636c73,,
,664.435,0.010,15050.38,,2.3329e+04,AAA,[582612.15],[597662.53],1s.4d,3D,1,1s.6p,3P*,2,3,5,,T8636c73,,
,664.452,0.010,15049.99,,3.4986e+05,AAA,[582612.54],[597662.53],1s.4d,3D,2,1s.6p,3P*,2,5,5,,T8636c73,,
,664.465,0.010,15049.71,,5.8322e+05,AAA,[582612.15],[597661.86],1s.4d,3D,1,1s.6p,3P*,1,3,3,,T8636c73,,
,664.481,0.010,15049.33,,2.3329e+06,AAA,[582612.15],[597661.48],1s.4d,3D,1,1s.6p,3P*,0,3,1,,T8636c73,,
,664.482,0.010,15049.32,,1.7493e+06,AAA,[582612.54],[597661.86],1s.4d,3D,2,1s.6p,3P*,1,5,3,,T8636c73,,
,664.481,0.010,15049.33,,1.9596e+06,AAA,[582613.20],[597662.53],1s.4d,3D,3,1s.6p,3P*,2,7,5,,T8636c73,,
,664.957,0.010,15038.57,,1.834e+03,AA,[582836.5],[597875.07],1s.4p,1P*,1,1s.6d,3D,2,3,5,,T8636c73,,
,662.3,1.0,15100,,1.877e+01,AA,[582836.5],[597936.4],1s.4p,1P*,1,1s.6p,1P*,1,3,3,E2,T7378,,
,668.915,0.010,14949.58,,1.6065e+01,AAA,[582630.08],[597579.66],1s.4d,1D,2,1s.6s,1S,0,5,1,E2,T7378,,
,678.281,0.010,14743.16,,9.4930e+06,AAA,[582836.5],[597579.66],1s.4p,1P*,1,1s.6s,1S,0,3,1,,T8636c73,,
,822.817,0.010,12153.37,,6.4409e+06,AAA,[579980.46],[592133.83],1s.4s,3S,1,1s.5p,3P*,2,3,5,,T8636c73,,
,822.862,0.010,12152.70,,6.4409e+06,AAA,[579980.46],[592133.16],1s.4s,3S,1,1s.5p,3P*,1,3,3,,T8636c73,,
,822.888,0.010,12152.32,,6.4407e+06,AAA,[579980.46],[592132.78],1s.4s,3S,1,1s.5p,3P*,0,3,1,,T8636c73,,
851.971,,,11737.49,,,,,,,,,,,,1,1,,,L3501,
,907.235,0.010,11022.50,,7.6774e+06,AAA,[581595.90],[592618.4],1s.4s,1S,0,1s.5p,1P*,1,1,3,,T8636c73,,
,915.947,0.010,10917.66,,4.0723e+01,AAA,[581595.90],[592513.56],1s.4s,1S,0,1s.5d,1D,2,1,5,E2,T7378,,
,940.871,0.010,10628.45,,2.179e+03,AA,[581885.11],[592513.56],1s.4p,3P*,1,1s.5d,1D,2,3,5,,T8636c73,,
,940.935,0.010,10627.73,,8.639e+02,AA,[581885.83],[592513.56],1s.4p,3P*,2,1s.5d,1D,2,5,5,,T8636c73,,
,941.786,0.010,10618.12,,1.1796e+07,AAA,[581884.71],[592502.83],1s.4p,3P*,0,1s.5d,3D,1,1,3,,T8636c73,,
,941.787,0.010,10618.11,,1.5923e+07,AAA,[581885.11],[592503.22],1s.4p,3P*,1,1s.5d,3D,2,3,5,,T8636c73,,
,941.793,0.010,10618.05,,2.1233e+07,AAA,[581885.83],[592503.88],1s.4p,3P*,2,1s.5d,3D,3,5,7,,T8636c73,,
,941.822,0.010,10617.72,,8.8474e+06,AAA,[581885.11],[592502.83],1s.4p,3P*,1,1s.5d,3D,1,3,3,,T8636c73,,
,941.851,0.010,10617.39,,5.3075e+06,AAA,[581885.83],[592503.22],1s.4p,3P*,2,1s.5d,3D,2,5,5,,T8636c73,,
,941.886,0.010,10617.00,,5.8981e+05,AAA,[581885.83],[592502.83],1s.4p,3P*,2,1s.5d,3D,1,5,3,,T8636c73,,
958.405,958.40,0.10,10434.00,,5.1423e+06,AAA,[491373.71],[501807.72],1s.2s,1S,0,1s.2p,1P*,1,1,3,,T8636c73,L4834,
,1001.169,0.010,9988.32,,2.5797e+06,AAA,[582630.08],[592618.4],1s.4d,1D,2,1s.5p,1P*,1,5,3,,T8636c73,,
,1009.316,0.010,9907.70,,7.567e+06,AA,[582612.54],[592520.24],1s.4d,3D,2,1s.5f,1F*,3,5,7,,T8636c73,,
,1009.378,0.010,9907.09,,3.4747e+07,AAA,[582612.15],[592519.24],1s.4d,3D,1,1s.5f,3F*,2,3,5,,T8636c73,,
,1009.383,0.010,9907.04,,1.003e+06,AA,[582613.20],[592520.24],1s.4d,3D,3,1s.5f,1F*,3,7,7,,T8636c73,,
,1009.418,0.010,9906.70,,6.4334e+06,AAA,[582612.54],[592519.24],1s.4d,3D,2,1s.5f,3F*,2,5,5,,T8636c73,,
,1009.418,0.010,9906.70,,2.9203e+07,AAA,[582612.54],[592519.24],1s.4d,3D,2,1s.5f,3F*,3,5,7,,T8636c73,,
,1009.485,0.010,9906.04,,1.8385e+05,AAA,[582613.20],[592519.24],1s.4d,3D,3,1s.5f,3F*,2,7,5,,T8636c73,,
,1009.485,0.010,9906.04,,3.5936e+06,AAA,[582613.20],[592519.24],1s.4d,3D,3,1s.5f,3F*,3,7,7,,T8636c73,,
,1009.485,0.010,9906.04,,4.1365e+07,AAA,[582613.20],[592519.24],1s.4d,3D,3,1s.5f,3F*,4,7,9,,T8636c73,,
,1011.106,0.010,9890.16,,3.2804e+07,AAA,[582630.08],[592520.24],1s.4d,1D,2,1s.5f,1F*,3,5,7,,T8636c73,,
,1011.208,0.010,9889.16,,1.291e+03,AA,[582630.08],[592519.24],1s.4d,1D,2,1s.5f,3F*,2,5,5,,T8636c73,,
,1011.208,0.010,9889.16,,8.574e+06,AA,[582630.08],[592519.24],1s.4d,1D,2,1s.5f,3F*,3,5,7,,T8636c73,,
1012,,,9880,,,,,,,,,,,,1,1,,,L1614,
,1013.021,0.010,9871.46,,2.325e+05,AA,[582642.10],[592513.56],1s.4f,3F*,3,1s.5d,1D,2,7,5,,T8636c73,,
,1013.131,0.010,9870.39,,5.8502e+05,AAA,[582643.17],[592513.56],1s.4f,1F*,3,1s.5d,1D,2,7,5,,T8636c73,,
,1014.016,0.010,9861.78,,4.6475e+04,AAA,[582642.10],[592503.88],1s.4f,3F*,3,1s.5d,3D,3,7,7,,T8636c73,,
,1014.016,0.010,9861.78,,7.6329e+05,AAA,[582642.10],[592503.88],1s.4f,3F*,4,1s.5d,3D,3,9,7,,T8636c73,,
,1014.016,0.010,9861.78,,1.8846e+03,AAA,[582642.10],[592503.88],1s.4f,3F*,2,1s.5d,3D,3,5,7,,T8636c73,,
,1014.084,0.010,9861.12,,9.2333e+04,AAA,[582642.10],[592503.22],1s.4f,3F*,2,1s.5d,3D,2,5,5,,T8636c73,,
,1014.084,0.010,9861.12,,5.2951e+05,AAA,[582642.10],[592503.22],1s.4f,3F*,3,1s.5d,3D,2,7,5,,T8636c73,,
,1014.124,0.010,9860.73,,8.3113e+05,AAA,[582642.10],[592502.83],1s.4f,3F*,2,1s.5d,3D,1,5,3,,T8636c73,,
,1014.126,0.010,9860.71,,1.948e+04,AA,[582643.17],[592503.88],1s.4f,1F*,3,1s.5d,3D,3,7,7,,T8636c73,,
,1014.194,0.010,9860.05,,2.093e+05,AA,[582643.17],[592503.22],1s.4f,1F*,3,1s.5d,3D,2,7,5,,T8636c73,,
,1022.296,0.010,9781.90,,2.8950e+01,AAA,[582836.5],[592618.4],1s.4p,1P*,1,1s.5p,1P*,1,3,3,E2,T7378,,
,1033.372,0.010,9677.06,,2.4422e+07,AAA,[582836.5],[592513.56],1s.4p,1P*,1,1s.5d,1D,2,3,5,,T8636c73,,
,1034.477,0.010,9666.72,,3.635e+03,AA,[582836.5],[592503.22],1s.4p,1P*,1,1s.5d,3D,2,3,5,,T8636c73,,
,1050.235,0.010,9521.68,,4.7599e+04,AAA,[582612.15],[592133.83],1s.4d,3D,1,1s.5p,3P*,2,3,5,,T8636c73,,
,1050.278,0.010,9521.29,,7.1388e+05,AAA,[582612.54],[592133.83],1s.4d,3D,2,1s.5p,3P*,2,5,5,,T8636c73,,
,1050.309,0.010,9521.01,,1.1900e+06,AAA,[582612.15],[592133.16],1s.4d,3D,1,1s.5p,3P*,1,3,3,,T8636c73,,
,1050.351,0.010,9520.63,,4.7601e+06,AAA,[582612.15],[592132.78],1s.4d,3D,1,1s.5p,3P*,0,3,1,,T8636c73,,
,1050.351,0.010,9520.63,,3.9985e+06,AAA,[582613.20],[592133.83],1s.4d,3D,3,1s.5p,3P*,2,7,5,,T8636c73,,
,1050.352,0.010,9520.62,,3.5694e+06,AAA,[582612.54],[592133.16],1s.4d,3D,2,1s.5p,3P*,1,5,3,,T8636c73,,
,1052.216,0.010,9503.75,,1.432e+02,AA,[582630.08],[592133.83],1s.4d,1D,2,1s.5p,3P*,2,5,5,,T8636c73,,
,1052.290,0.010,9503.08,,6.579e+02,AA,[582630.08],[592133.16],1s.4d,1D,2,1s.5p,3P*,1,5,3,,T8636c73,,
,1068.536,0.010,9358.60,,2.3547e+01,AAA,[582630.08],[591988.68],1s.4d,1D,2,1s.5s,1S,0,5,1,E2,T7378,,
,1075.421,0.010,9298.68,,2.5638e+06,AAA,[581884.71],[591183.39],1s.4p,3P*,0,1s.5s,3S,1,1,3,,T8636c73,,
,1075.468,0.010,9298.28,,7.6913e+06,AAA,[581885.11],[591183.39],1s.4p,3P*,1,1s.5s,3S,1,3,3,,T8636c73,,
,1075.551,0.010,9297.56,,1.2819e+07,AAA,[581885.83],[591183.39],1s.4p,3P*,2,1s.5s,3S,1,5,3,,T8636c73,,
,1092.636,0.010,9152.18,,1.8062e+07,AAA,[582836.5],[591988.68],1s.4p,1P*,1,1s.5s,1S,0,3,1,,T8636c73,,
,1089.3,1.0,9180,,1.7726e+06,AAA,[591988.68],[601169],1s.5s,1S,0,1s.7p,1P*,1,1,3,,T8636c73,,
,1112.967,0.010,8984.99,,3.683e+02,AA,[592133.16],[601118.15],1s.5p,3P*,1,1s.7d,1D,2,3,5,,T8636c73,,
,1113.050,0.010,8984.32,,1.462e+02,AA,[592133.83],[601118.15],1s.5p,3P*,2,1s.7d,1D,2,5,5,,T8636c73,,
,1113.534,0.010,8980.42,,3.1955e+06,AAA,[592133.16],[601113.58],1s.5p,3P*,1,1s.7d,3D,2,3,5,,T8636c73,,
,1113.535,0.010,8980.41,,2.3673e+06,AAA,[592132.78],[601113.19],1s.5p,3P*,0,1s.7d,3D,1,1,3,,T8636c73,,
,1113.535,0.010,8980.41,,4.2612e+06,AAA,[592133.83],[601114.24],1s.5p,3P*,2,1s.7d,3D,3,5,7,,T8636c73,,
,1113.582,0.010,8980.03,,1.7755e+06,AAA,[592133.16],[601113.19],1s.5p,3P*,1,1s.7d,3D,1,3,3,,T8636c73,,
,1113.617,0.010,8979.75,,1.0652e+06,AAA,[592133.83],[601113.58],1s.5p,3P*,2,1s.7d,3D,2,5,5,,T8636c73,,
,1113.665,0.010,8979.36,,1.1837e+05,AAA,[592133.83],[601113.19],1s.5p,3P*,2,1s.7d,3D,1,5,3,,T8636c73,,
,1160.435,0.010,8617.46,,9.408e+05,AA,[592503.22],[601120.68],1s.5d,3D,2,1s.7f,1F*,3,5,7,,T8636c73,,
,1160.524,0.010,8616.80,,1.252e+05,AA,[592503.88],[601120.68],1s.5d,3D,3,1s.7f,1F*,3,7,7,,T8636c73,,
,1160.54,0.10,8616.7,,5.8303e+06,AAA,[592502.83],[601119.54],1s.5d,3D,1,1s.7f,3F*,2,3,5,,T8636c73,,
,1160.59,0.10,8616.3,,5.2289e+06,AAA,[592503.22],[601119.54],1s.5d,3D,2,1s.7f,3F*,3,5,7,,T8636c73,,
,1160.59,0.10,8616.3,,1.0795e+06,AAA,[592503.22],[601119.54],1s.5d,3D,2,1s.7f,3F*,2,5,5,,T8636c73,,
,1160.68,0.10,8615.7,,6.4602e+05,AAA,[592503.88],[601119.54],1s.5d,3D,3,1s.7f,3F*,3,7,7,,T8636c73,,
,1160.68,0.10,8615.7,,3.0847e+04,AAA,[592503.88],[601119.54],1s.5d,3D,3,1s.7f,3F*,2,7,5,,T8636c73,,
,1160.68,0.10,8615.7,,6.9408e+06,AAA,[592503.88],[601119.54],1s.5d,3D,3,1s.7f,3F*,4,7,9,,T8636c73,,
,1161.829,0.010,8607.12,,5.8720e+06,AAA,[592513.56],[601120.68],1s.5d,1D,2,1s.7f,1F*,3,5,7,,T8636c73,,
,1161.98,0.10,8606.0,,1.747e+02,AA,[592513.56],[601119.54],1s.5d,1D,2,1s.7f,3F*,2,5,5,,T8636c73,,
,1161.98,0.10,8606.0,,1.065e+06,AA,[592513.56],[601119.54],1s.5d,1D,2,1s.7f,3F*,3,5,7,,T8636c73,,
,1162.938,0.010,8598.91,,6.464e+04,AA,[592519.24],[601118.15],1s.5f,3F*,3,1s.7d,1D,2,7,5,,T8636c73,,
,1163.073,0.010,8597.91,,2.4461e+05,AAA,[592520.24],[601118.15],1s.5f,1F*,3,1s.7d,1D,2,7,5,,T8636c73,,
,1163.467,0.010,8595.00,,1.9498e+04,AAA,[592519.24],[601114.24],1s.5f,3F*,3,1s.7d,3D,3,7,7,,T8636c73,,
,1163.467,0.010,8595.00,,2.8856e+05,AAA,[592519.24],[601114.24],1s.5f,3F*,4,1s.7d,3D,3,9,7,,T8636c73,,
,1163.467,0.010,8595.00,,7.1247e+02,AAA,[592519.24],[601114.24],1s.5f,3F*,2,1s.7d,3D,3,5,7,,T8636c73,,
,1163.556,0.010,8594.34,,3.4907e+04,AAA,[592519.24],[601113.58],1s.5f,3F*,2,1s.7d,3D,2,5,5,,T8636c73,,
,1163.556,0.010,8594.34,,2.2119e+05,AAA,[592519.24],[601113.58],1s.5f,3F*,3,1s.7d,3D,2,7,5,,T8636c73,,
,1163.603,0.010,8594.00,,5.440e+03,AA,[592520.24],[601114.24],1s.5f,1F*,3,1s.7d,3D,3,7,7,,T8636c73,,
,1163.609,0.010,8593.95,,3.1421e+05,AAA,[592519.24],[601113.19],1s.5f,3F*,2,1s.7d,3D,1,5,3,,T8636c73,,
,1163.692,0.010,8593.34,,5.812e+04,AA,[592520.24],[601113.58],1s.5f,1F*,3,1s.7d,3D,2,7,5,,T8636c73,,
,1175.054,0.010,8510.25,,5.5963e+05,AAA,[592132.78],[600643.03],1s.5p,3P*,0,1s.7s,3S,1,1,3,,T8636c73,,
,1175.106,0.010,8509.87,,1.6789e+06,AAA,[592133.16],[600643.03],1s.5p,3P*,1,1s.7s,3S,1,3,3,,T8636c73,,
,1175.199,0.010,8509.20,,2.7982e+06,AAA,[592133.83],[600643.03],1s.5p,3P*,2,1s.7s,3S,1,5,3,,T8636c73,,
,1176.505,0.010,8499.75,,4.7266e+06,AAA,[592618.4],[601118.15],1s.5p,1P*,1,1s.7d,1D,2,3,5,,T8636c73,,
,1155.3,1.0,8655,,7.4110e+05,AAA,[592513.56],[601169],1s.5d,1D,2,1s.7p,1P*,1,5,3,,T8636c73,,
,1177.138,0.010,8495.18,,5.865e+02,AA,[592618.4],[601113.58],1s.5p,1P*,1,1s.7d,3D,2,3,5,,T8636c73,,
,1203.2,1.0,8311,,4.1540e+06,AAA,[592618.4],[600929.7],1s.5p,1P*,1,1s.7s,1S,0,3,1,,T8636c73,,
,1543.41,0.10,6479.1,,1.9530e+06,AAA,[591183.39],[597662.53],1s.5s,3S,1,1s.6p,3P*,2,3,5,,T8636c73,,
,1543.57,0.10,6478.5,,1.9530e+06,AAA,[591183.39],[597661.86],1s.5s,3S,1,1s.6p,3P*,1,3,3,,T8636c73,,
,1543.66,0.10,6478.1,,1.9530e+06,AAA,[591183.39],[597661.48],1s.5s,3S,1,1s.6p,3P*,0,3,1,,T8636c73,,
,1696.94,0.10,5893.0,,8.4423e+00,AAA,[591988.68],[597881.65],1s.5s,1S,0,1s.6d,1D,2,1,5,E2,T7378,,
,1681.3,1.4,5948,,2.4268e+06,AAA,[591988.68],[597936.4],1s.5s,1S,0,1s.6p,1P*,1,1,3,,T8636c73,,
,1739.59,0.10,5748.5,,5.602e+02,AA,[592133.16],[597881.65],1s.5p,3P*,1,1s.6d,1D,2,3,5,,T8636c73,,
,1739.79,0.10,5747.8,,2.251e+02,AA,[592133.83],[597881.65],1s.5p,3P*,2,1s.6d,1D,2,5,5,,T8636c73,,
,1741.58,0.10,5741.9,,4.6165e+06,AAA,[592133.16],[597875.07],1s.5p,3P*,1,1s.6d,3D,2,3,5,,T8636c73,,
,1741.58,0.10,5741.9,,6.1561e+06,AAA,[592133.83],[597875.73],1s.5p,3P*,2,1s.6d,3D,3,5,7,,T8636c73,,
,1741.58,0.10,5741.9,,3.4200e+06,AAA,[592132.78],[597874.68],1s.5p,3P*,0,1s.6d,3D,1,1,3,,T8636c73,,
,1741.70,0.10,5741.5,,2.5650e+06,AAA,[592133.16],[597874.68],1s.5p,3P*,1,1s.6d,3D,1,3,3,,T8636c73,,
,1741.78,0.10,5741.2,,1.5388e+06,AAA,[592133.83],[597875.07],1s.5p,3P*,2,1s.6d,3D,2,5,5,,T8636c73,,
,1741.90,0.10,5740.9,,1.7100e+05,AAA,[592133.83],[597874.68],1s.5p,3P*,2,1s.6d,3D,1,5,3,,T8636c73,,
,1857.91,0.10,5382.4,,1.761e+06,AA,[592503.22],[597885.61],1s.5d,3D,2,1s.6f,1F*,3,5,7,,T8636c73,,
,1858.14,0.10,5381.7,,9.7012e+06,AAA,[592502.83],[597884.56],1s.5d,3D,1,1s.6f,3F*,2,3,5,,T8636c73,,
,1858.14,0.10,5381.7,,2.333e+05,AA,[592503.88],[597885.61],1s.5d,3D,3,1s.6f,1F*,3,7,7,,T8636c73,,
,1858.27,0.10,5381.3,,8.5053e+06,AAA,[592503.22],[597884.56],1s.5d,3D,2,1s.6f,3F*,3,5,7,,T8636c73,,
,1858.27,0.10,5381.3,,1.7962e+06,AAA,[592503.22],[597884.56],1s.5d,3D,2,1s.6f,3F*,2,5,5,,T8636c73,,
,1858.50,0.10,5380.7,,5.1329e+04,AAA,[592503.88],[597884.56],1s.5d,3D,3,1s.6f,3F*,2,7,5,,T8636c73,,
,1858.50,0.10,5380.7,,1.0499e+06,AAA,[592503.88],[597884.56],1s.5d,3D,3,1s.6f,3F*,3,7,7,,T8636c73,,
,1858.50,0.10,5380.7,,1.1549e+07,AAA,[592503.88],[597884.56],1s.5d,3D,3,1s.6f,3F*,4,7,9,,T8636c73,,
,1861.49,0.10,5372.0,,9.5706e+06,AAA,[592513.56],[597885.61],1s.5d,1D,2,1s.6f,1F*,3,5,7,,T8636c73,,
,1861.85,0.10,5371.0,,1.998e+06,AA,[592513.56],[597884.56],1s.5d,1D,2,1s.6f,3F*,3,5,7,,T8636c73,,
,1861.85,0.10,5371.0,,2.901e+02,AA,[592513.56],[597884.56],1s.5d,1D,2,1s.6f,3F*,2,5,5,,T8636c73,,
,1864.83,0.10,5362.4,,1.320e+05,AA,[592519.24],[597881.65],1s.5f,3F*,3,1s.6d,1D,2,7,5,,T8636c73,,
,1865.18,0.10,5361.4,,5.0019e+05,AAA,[592520.24],[597881.65],1s.5f,1F*,3,1s.6d,1D,2,7,5,,T8636c73,,
,1866.89,0.10,5356.5,,1.4559e+03,AAA,[592519.24],[597875.73],1s.5f,3F*,2,1s.6d,3D,3,5,7,,T8636c73,,
,1866.89,0.10,5356.5,,3.9841e+04,AAA,[592519.24],[597875.73],1s.5f,3F*,3,1s.6d,3D,3,7,7,,T8636c73,,
,1866.89,0.10,5356.5,,5.8964e+05,AAA,[592519.24],[597875.73],1s.5f,3F*,4,1s.6d,3D,3,9,7,,T8636c73,,
,1867.12,0.10,5355.8,,7.1326e+04,AAA,[592519.24],[597875.07],1s.5f,3F*,2,1s.6d,3D,2,5,5,,T8636c73,,
,1867.12,0.10,5355.8,,4.5215e+05,AAA,[592519.24],[597875.07],1s.5f,3F*,3,1s.6d,3D,2,7,5,,T8636c73,,
,1867.24,0.10,5355.5,,1.111e+04,AA,[592520.24],[597875.73],1s.5f,1F*,3,1s.6d,3D,3,7,7,,T8636c73,,
,1867.26,0.10,5355.4,,6.4204e+05,AAA,[592519.24],[597874.68],1s.5f,3F*,2,1s.6d,3D,1,5,3,,T8636c73,,
,1867.47,0.10,5354.8,,1.185e+05,AA,[592520.24],[597875.07],1s.5f,1F*,3,1s.6d,3D,2,7,5,,T8636c73,,
,1840.5,1.7,5433,,1.869e+02,AA,[592503.22],[597936.4],1s.5d,3D,2,1s.6p,1P*,1,5,3,,T8636c73,,
,1844.1,1.7,5423,,1.3307e+06,AAA,[592513.56],[597936.4],1s.5d,1D,2,1s.6p,1P*,1,5,3,,T8636c73,,
,1899.97,0.10,5263.2,,7.4661e+06,AAA,[592618.4],[597881.65],1s.5p,1P*,1,1s.6d,1D,2,3,5,,T8636c73,,
,1902.35,0.10,5256.7,,9.947e+02,AA,[592618.4],[597875.07],1s.5p,1P*,1,1s.6d,3D,2,3,5,,T8636c73,,
,1880.4,1.9,5318,,6.8769e+00,AAA,[592618.4],[597936.4],1s.5p,1P*,1,1s.6p,1P*,1,3,3,E2,T7378,,
,1938.10,0.10,5159.7,,2.3355e+04,AAA,[592502.83],[597662.53],1s.5d,3D,1,1s.6p,3P*,2,3,5,,T8636c73,,
,1938.24,0.10,5159.3,,3.5027e+05,AAA,[592503.22],[597662.53],1s.5d,3D,2,1s.6p,3P*,2,5,5,,T8636c73,,
,1938.35,0.10,5159.0,,5.8388e+05,AAA,[592502.83],[597661.86],1s.5d,3D,1,1s.6p,3P*,1,3,3,,T8636c73,,
,1938.49,0.10,5158.7,,2.3355e+06,AAA,[592502.83],[597661.48],1s.5d,3D,1,1s.6p,3P*,0,3,1,,T8636c73,,
,1938.49,0.10,5158.7,,1.9619e+06,AAA,[592503.88],[597662.53],1s.5d,3D,3,1s.6p,3P*,2,7,5,,T8636c73,,
,1938.50,0.10,5158.6,,1.7514e+06,AAA,[592503.22],[597661.86],1s.5d,3D,2,1s.6p,3P*,1,5,3,,T8636c73,,
,1942.14,0.10,5149.0,,5.653e+01,AA,[592513.56],[597662.53],1s.5d,1D,2,1s.6p,3P*,2,5,5,,T8636c73,,
,1942.39,0.10,5148.3,,2.568e+02,AA,[592513.56],[597661.86],1s.5d,1D,2,1s.6p,3P*,1,5,3,,T8636c73,,
,1973.90,0.10,5066.1,,7.5929e+00,AAA,[592513.56],[597579.66],1s.5d,1D,2,1s.6s,1S,0,5,1,E2,T7378,,
,2004.69,0.10,4988.30,,1.0112e+06,AAA,[592132.78],[597121.08],1s.5p,3P*,0,1s.6s,3S,1,1,3,,T8636c73,,
,2004.84,0.10,4987.92,,3.0336e+06,AAA,[592133.16],[597121.08],1s.5p,3P*,1,1s.6s,3S,1,3,3,,T8636c73,,
