obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
,527.93+,18941.9,,5.1e+06,C+,110247.60,129189.5,4d10.6d,2D,5/2,4d9.5s.(1D).5p,2F*,7/2,6,8,,T3096,,
533.89701,533.897+,18730.204,1000,1.72e+08,B+,89689.25,108419.47,4d10.5d,2D,3/2,4d10.4f,2F*,5/2,4,6,,T7716,"L3486,L3540",
537.96306,537.963+,18588.637,1000,1.82e+08,B+,89843.78,108432.43,4d10.5d,2D,5/2,4d10.4f,2F*,7/2,6,8,,T7716,"L3486,L3540",
538.3383,538.338+,18575.68,200,1.21e+07,B+,89843.78,108419.47,4d10.5d,2D,5/2,4d10.4f,2F*,5/2,6,6,,T7716,L3540,
584.4925,584.490+,17108.86,40,,,110174.10,127283.04,4d10.6d,2D,3/2,4d10.7f,2F*,5/2,4,6,,,L3540,
588.1850,588.184+,17001.45,50,,,110247.60,127249.09,4d10.6d,2D,5/2,4d10.7f,2F*,7/2,6,8,,,L3540,
635.6481,635.656+,15731.975,400,,,108419.47,124151.26,4d10.4f,2F*,5/2,4d10.6g,2G,7/2,6,8,,,L3540,
636.1740,636.180+,15718.969,500*,,,108432.43,124151.26,4d10.4f,2F*,7/2,4d10.6g,2G,7/2,8,8,,,L3540,
636.1740,636.180+,15718.969,500*,,,108432.43,124151.26,4d10.4f,2F*,7/2,4d10.6g,2G,9/2,8,10,,,L3540,
646.6723,646.676+,15463.784,400,,,94710.41,110174.10,4d10.6p,2P*,1/2,4d10.6d,2D,3/2,2,4,,,L3540,
656.9462,656.949+,15221.946,25,,,112490.39,127712.28,4d10.7p,2P*,3/2,4d10.9d,2D,5/2,4,6,,,L3540,
672.76442,672.768+,14864.0441,500,,,95383.63,110247.60,4d10.6p,2P*,3/2,4d10.6d,2D,5/2,4,6,,,"L3486,L3540",
676.1055,676.111+,14790.592,100,,,95383.63,110174.10,4d10.6p,2P*,3/2,4d10.6d,2D,3/2,4,4,,,L3540,
723.900,723.888+,13814.05,50,,,110174.10,123988.39,4d10.6d,2D,3/2,4d10.6f,2F*,5/2,4,6,,,L3540,
728.639,728.624+,13724.22,100,,,110247.60,123972.10,4d10.6d,2D,5/2,4d10.6f,2F*,7/2,6,8,,,L3540,
,745.695+,13410.30,,6.0e+05,D+,107300.88,120711.18,4d10.7s,2S,1/2,4d10.8p,2P*,3/2,2,4,,T3096,L3540,
,750.887+,13317.58,,6.5e+05,D+,107300.88,120618.46,4d10.7s,2S,1/2,4d10.8p,2P*,1/2,2,2,,T3096,,
