obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
506.678,506.679,19736.39,400c,,,81907.83,101644.21,5s.5p5,3P*,2,5s2.5p3.(4S*).6p,3P,1,5,3,,,L7360,
515.116,515.116,19413.09,200,,,93005.95,112419.04,5s2.5p3.(4S*).5d,3D*,3,5s2.5p3.(2D*).6p,3F,3,7,7,,,L7360,
516.264,516.263,19369.94,3000c,,,81032.70,100402.68,5s2.5p3.(4S*).6s,5S*,2,5s2.5p3.(4S*).6p,5P,3,5,7,,,L7360,
517.763,517.764,19313.85,300,,,110458.93,129772.76,5s2.5p3.(2P*).6s,3P*,2,5s2.5p3.(2P*).6p,3P,2,5,5,,,L7360,
521.772,521.771,19165.45,600,,,92132.61,111298.09,5s2.5p3.(4S*).5d,3D*,1,5s2.5p3.(2D*).6p,3F,2,3,5,,,L7360,
523.043,523.042,19118.90,500D,,,106103.28,125222.20,5s2.5p3.(2P*).6s,3P*,1,5s2.5p3.(2P*).6p,3D,2,3,5,,,L7360,
524.717,524.717,19057.89,3000c,,,96650.55,115708.45,5s2.5p3.(2D*).6s,3D*,3,5s2.5p3.(2D*).6p,3P,2,7,5,,,L7360,
527.083,527.083,18972.36,500,,,110458.93,129431.27,5s2.5p3.(2P*).6s,3P*,2,5s2.5p3.(2P*).6p,3D,3,5,7,,,L7360,
530.125,530.127,18863.46,400,,,111961.58,130824.99,5s2.5p3.(2P*).6s,1P*,1,5s2.5p3.(2P*).6p,1P,1,3,3,,,L7360,
532.428,532.429,18781.88,400,,,84222.19,103004.04,5s.5p5,3P*,1,5s2.5p3.(4S*).6p,3P,0,3,1,,,L7360,
533.970,533.969,18727.63,10000,,,93691.35,112419.04,5s2.5p3.(2D*).6s,3D*,2,5s2.5p3.(2D*).6p,3F,3,5,7,,,L7360,
534.664,534.662,18703.35,5000c,,,96650.55,115353.94,5s2.5p3.(2D*).6s,3D*,3,5s2.5p3.(2D*).6p,3F,4,7,9,,,L7360,
537.135,537.136,18617.28,1000c,,,96650.55,115267.82,5s2.5p3.(2D*).6s,3D*,3,5s2.5p3.(2D*).6p,3D,3,7,7,,,L7360,
540.692,540.691,18494.81,800c,,,81907.83,100402.68,5s.5p5,3P*,2,5s2.5p3.(4S*).6p,5P,3,5,7,,,L7360,
540.886,540.887,18488.17,800c,,,93691.35,112179.49,5s2.5p3.(2D*).6s,3D*,2,5s2.5p3.(2D*).6p,3D,2,5,5,,,L7360,
543.734,543.734,18391.34,3000,,,84222.19,102613.52,5s.5p5,3P*,1,5s2.5p3.(4S*).6p,3P,2,3,5,,,L7360,
