obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
177.8290,0.0010,177.8286,0.0003,56233.8,1200,3.e+07,E,0.00,56233.93,5d7.(4F).6s,5F,5,5d7.(4F<9/2>).6p,"(9/2,3/2)*",4,11,9,,T7959,L4457,
178.4347,0.0010,178.4350,0.0004,56042.9,260,,,3090.16,59132.98,5d8,3P,2,5d7.(4P<3/2>).6p,"(3/2,1/2)*",2,5,5,,,L4457,
178.8902,0.0010,178.8901,0.0004,55900.2,770,,,17210.16,73110.39,5d8,1G,4,,7311*,4,9,9,,,L4457,
181.6005,0.0010,181.6001,0.0005,55065.9,740,,,11719.11,66785.16,5d7.(4F).6s,3F,4,,6678*,5,9,11,,,L4457,
183.1073,0.0010,183.1085,0.0005,54612.8,790,,,9927.84,64540.26,5d8,3F,3,,6454*,3,7,7,,,L4457,
183.4927,0.0010,183.4940,0.0004,54498.1,550,,,11307.53,65805.22,5d7.(4F).6s,5F,2,,6580*,2,5,5,,,L4457,
184.2274,0.0010,184.2271,0.0005,54280.7,89,,,9927.84,64208.67,5d8,3F,3,,6420*,3,7,7,,,L4457,
185.2192,0.0010,185.2190,0.0007,53990.1,420,,,11212.12,65202.26,5d8,3P,0,,6520*,1,1,3,,,L4457,
185.2843,0.0010,185.2844,0.0004,53971.1,1700,1.5e+07,E,2262.84,56233.93,5d8,3F,4,5d7.(4F<9/2>).6p,"(9/2,3/2)*",4,9,9,,T7959,"L4457,L21129",
185.7093,0.0010,185.7100,0.0004,53847.6,970,,,11957.83,65805.22,5d7.(4F).6s,5F,1,,6580*,2,3,5,,,L4457,
185.7446,0.0010,185.7447,0.0004,53837.4,940,,,9927.84,63765.19,5d8,3F,3,,6376*,2,7,5,,,L4457,
185.7647,0.0010,185.7654,0.0004,53831.5,580,,,19279.04,73110.39,5d6.6s2,5D,4,,7311*,4,9,9,,,L4457,
186.2488,0.0025,186.2496,0.0005,53691.6,5300,1.2e+08,D+,0.00,53691.38,5d7.(4F).6s,5F,5,5d7.(4F<9/2>).6p,"(9/2,3/2)*",5,11,11,,T7959,"L4457,L21129",
186.8278,0.0010,186.8277,0.0004,53525.2,690,6.e+06,E,0.00,53525.24,5d7.(4F).6s,5F,5,5d7.(4F<7/2>).6p,"(7/2,1/2)*",4,11,9,,T7959,L4457,
187.093,0.003,187.0941,0.0004,53449.4,2700,,,11719.11,65168.16,5d7.(4F).6s,3F,4,,6516*,5,9,11,,,"L4457,L21129",
187.6079,0.0025,187.6061,0.0004,53302.7,4600,,,8186.89,61490.05,5d7.(4F).6s,5F,3,,6148*,4,7,9,,,"L4457,L21129",
