obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
429.1581,0.0003,429.1581,0.0004,23301.436,180,,,305364.004,328665.44,2s2.2p4.(1D).3d,2G,9/2,2s2.2p4.(1D<2>).4f,2[5]*,11/2,10,12,,,L1406,
429.1809,0.0003,429.1810,0.0004,23300.197,160,,,305365.116,328665.31,2s2.2p4.(1D).3d,2G,7/2,2s2.2p4.(1D<2>).4f,2[5]*,9/2,8,10,,,L1406,
429.548,0.002,429.54929,0.00004,23280.30,19,,,290371.9268,313652.1424,2s2.2p4.(3P).4p,4P*,5/2,2s2.2p4.(3P).6s,4P,3/2,6,4,,,L11529c153,
429.9303,0.0020,429.93062,0.00004,23259.58,12,,,280268.9453,303528.5122,2s2.2p4.(3P).3d,2D,5/2,2s2.2p4.(3P<1>).4f,2[4]*,7/2,6,8,,,L1406,
432.3587,0.0003,432.3587,0.0003,23128.946,160,,,305566.923,328695.864,2s2.2p4.(1D).3d,2P,3/2,2s2.2p4.(1D<2>).4f,2[2]*,5/2,4,6,,,L1406,
432.3958,0.0008,432.39610,0.00006,23126.96,140,,,280473.5550,303600.498,2s2.2p4.(3P).3d,2D,3/2,2s2.2p4.(3P<1>).4f,2[3]*,5/2,4,6,,,L9088,
432.584,0.002,432.58293,0.00006,23116.92,30,,,290583.1503,313700.1049,2s2.2p4.(3P).4p,4P*,3/2,2s2.2p4.(3P).6s,4P,1/2,4,2,,,L11529c153,
432.6448,0.0003,432.6451,0.0003,23113.648,120,,,305582.249,328695.882,2s2.2p4.(1D).3d,2P,1/2,2s2.2p4.(1D<2>).4f,2[2]*,3/2,2,4,,,L1406,
434.10410,0.00015,434.10392,0.00006,23035.949,160,,,280473.5550,303509.514,2s2.2p4.(3P).3d,2D,3/2,2s2.2p4.(3P<1>).4f,2[2]*,5/2,4,6,,,L9088,
434.1240,0.0020,434.12382,0.00008,23034.89,40,,,280473.5550,303508.458,2s2.2p4.(3P).3d,2D,3/2,2s2.2p4.(3P<1>).4f,2[2]*,3/2,4,4,,,L1406,
434.2735,0.0003,434.27332,0.00004,23026.966,160,,,280797.2387,303824.2119,2s2.2p4.(3P).3d,4F,5/2,2s2.2p4.(3P<0>).4f,2[3]*,7/2,6,8,,,L1406,
434.3419,0.0020,434.34275,0.00006,23023.34,22,,,282375.3049,305398.5968,2s2.2p4.(3P).4s,4P,3/2,2s2.2p4.(1S).3p,2P*,3/2,4,4,,,L1406,
434.7461,0.0003,434.7459,0.0003,23001.933,160,,,305566.923,328568.864,2s2.2p4.(1D).3d,2P,3/2,2s2.2p4.(1D<2>).4f,2[1]*,3/2,4,4,,,L1406,
435.0358,0.0010,435.0357,0.0006,22986.62,40w,,,305582.249,328568.87,2s2.2p4.(1D).3d,2P,1/2,2s2.2p4.(1D<2>).4f,2[1]*,1/2,2,2,,,L1406,
,,436.68589,0.00006,22899.755,,1.2e+06,D,280700.7426,303600.498,2s2.2p4.(3P).3d,4F,7/2,2s2.2p4.(3P<1>).4f,2[3]*,5/2,8,6,,"T1115CA,LS",,
436.6972,0.0003,436.69710,0.00006,22899.163,160,,,280700.7426,303599.9098,2s2.2p4.(3P).3d,4F,7/2,2s2.2p4.(3P<1>).4f,2[3]*,7/2,8,8,,,L1406,
437.1090,0.0003,437.10891,0.00006,22877.589,240,3.5e+06,D,280947.0768,303824.6705,2s2.2p4.(3P).3d,4F,3/2,2s2.2p4.(3P<0>).4f,2[3]*,5/2,4,6,,"T1115CA,LS",L1406,
437.92131,0.00012,437.92141,0.00006,22835.153,180,,,280989.5229,303824.6705,2s2.2p4.(3P).3d,4P,3/2,2s2.2p4.(3P<0>).4f,2[3]*,5/2,4,6,,,L9088,
438.0631,0.0010,438.06295,0.00006,22827.76,140bl,2.0e+07,D,280700.7426,303528.5122,2s2.2p4.(3P).3d,4F,7/2,2s2.2p4.(3P<1>).4f,2[4]*,7/2,8,8,,"T1115CA,LS",L1406,
438.07802,0.00002,438.078020,0.000025,22826.9843,300,2.2e+08,D,280700.7426,303527.7267,2s2.2p4.(3P).3d,4F,7/2,2s2.2p4.(3P<1>).4f,2[4]*,9/2,8,10,,"T1115CA,LS",L5951,
438.53397,0.00010,438.53380,0.00006,22803.251,180,,,280797.2387,303600.498,2s2.2p4.(3P).3d,4F,5/2,2s2.2p4.(3P<1>).4f,2[3]*,5/2,6,6,,,L5951,
438.5455,0.0003,438.54511,0.00006,22802.652,80,,,280797.2387,303599.9098,2s2.2p4.(3P).3d,4F,5/2,2s2.2p4.(3P<1>).4f,2[3]*,7/2,6,8,,,L1406,
,,438.62077,0.00004,22798.7379,,1.8e+07,D,281025.9326,303824.6705,2s2.2p4.(3P).3d,2F,5/2,2s2.2p4.(3P<0>).4f,2[3]*,5/2,6,6,,"T1115CA,LS",,
438.62962,0.00006,438.62959,0.00004,22798.278,200,2.0e+08,D,281025.9326,303824.2119,2s2.2p4.(3P).3d,2F,5/2,2s2.2p4.(3P<0>).4f,2[3]*,7/2,6,8,,"T1115CA,LS",L5951,
439.32240,0.00003,439.32240,0.00004,22762.3265,400,,,280172.9854,302935.312,2s2.2p4.(3P).3d,4F,9/2,2s2.2p4.(3P<2>).4f,2[5]*,11/2,10,12,,,L9088,
,,439.32279,0.00006,22762.307,,2.4e+07,D,280172.9854,302935.2919,2s2.2p4.(3P).3d,4F,9/2,2s2.2p4.(3P<2>).4f,2[5]*,9/2,10,10,,"T1115CA,LS",,
439.7548,0.0003,439.75470,0.00008,22739.945,120,,,280768.508,303508.458,2s2.2p4.(3P).3d,4P,1/2,2s2.2p4.(3P<1>).4f,2[2]*,3/2,2,4,,,L1406,
439.92256,0.00003,439.92256,0.00003,22731.2734,300,,,280797.2387,303528.5122,2s2.2p4.(3P).3d,4F,5/2,2s2.2p4.(3P<1>).4f,2[4]*,7/2,6,8,,,L5951,
441.053711,0.000023,441.053710,0.000023,22672.9755,300,,,280262.3163,302935.2919,2s2.2p4.(3P).3d,2F,7/2,2s2.2p4.(3P<2>).4f,2[5]*,9/2,8,10,,,L5951,
441.1017,0.0010,441.10141,0.00008,22670.51,40w,,,280172.9854,302843.509,2s2.2p4.(3P).3d,4F,9/2,2s2.2p4.(3P<2>).4f,2[3]*,7/2,10,8,,,L1406,
441.344,0.004,441.34151,0.00006,22658.07,80w,,,280172.9854,302831.176,2s2.2p4.(3P).3d,4F,9/2,2s2.2p4.(3P<2>).4f,2[4]*,7/2,10,8,,,L1406,
441.3830,0.0003,441.38301,0.00006,22656.059,180,,,280172.9854,302829.0453,2s2.2p4.(3P).3d,4F,9/2,2s2.2p4.(3P<2>).4f,2[4]*,9/2,10,10,,,L1406,
441.4352,0.0007,441.43443,0.00006,22653.38,160*,2.0e+08,D,280947.0768,303600.498,2s2.2p4.(3P).3d,4F,3/2,2s2.2p4.(3P<1>).4f,2[3]*,5/2,4,6,,"T1115CA,LS",L9088,
441.4352,0.0007,441.43652,0.00006,22653.38,160*,,,281171.3566,303824.6705,2s2.2p4.(3P).3d,4P,5/2,2s2.2p4.(3P<0>).4f,2[3]*,5/2,6,6,,,L9088,
441.44544,0.00003,441.44545,0.00003,22652.8559,200,,,281171.3566,303824.2119,2s2.2p4.(3P).3d,4P,5/2,2s2.2p4.(3P<0>).4f,2[3]*,7/2,6,8,,,L5951,
441.79956,0.00017,441.79974,0.00006,22634.699,160,,,280268.9453,302903.635,2s2.2p4.(3P).3d,2D,5/2,2s2.2p4.(3P<2>).4f,2[2]*,5/2,6,6,,,L9088,
442.26304,0.00006,442.26310,0.00006,22610.978,200,,,280989.5229,303600.498,2s2.2p4.(3P).3d,4P,3/2,2s2.2p4.(3P<1>).4f,2[3]*,5/2,4,6,,,L5951,
442.8351,0.0020,442.83511,0.00006,22581.77,60,,,280262.3163,302844.085,2s2.2p4.(3P).3d,2F,7/2,2s2.2p4.(3P<2>).4f,2[3]*,5/2,8,6,,,L1406,
442.96509,0.00019,442.96514,0.00006,22575.142,160bl,,,280268.9453,302844.085,2s2.2p4.(3P).3d,2D,5/2,2s2.2p4.(3P<2>).4f,2[3]*,5/2,6,6,,,L9088,
442.9763,0.0008,442.9748,0.0004,22574.57,200bl*,,,306243.4077,328818.054,2s2.2p4.(1D).3d,2D,5/2,2s2.2p4.(1D<2>).4f,2[3]*,7/2,6,8,,,L5951,
442.9763,0.0008,442.97641,0.00006,22574.57,200bl*,3.3e+07,D,281025.9326,303600.498,2s2.2p4.(3P).3d,2F,5/2,2s2.2p4.(3P<1>).4f,2[3]*,5/2,6,6,,"T1115CA,LS",L5951,
442.9763,0.0008,442.97645,0.00006,22574.57,200bl*,,,280268.9453,302843.509,2s2.2p4.(3P).3d,2D,5/2,2s2.2p4.(3P<2>).4f,2[3]*,7/2,6,8,,,L5951,
442.98794,0.00004,442.98796,0.00004,22573.9780,200bl,,,281025.9326,303599.9098,2s2.2p4.(3P).3d,2F,5/2,2s2.2p4.(3P<1>).4f,2[3]*,7/2,6,8,,,L9088,
443.0884,0.0003,443.08840,0.00006,22568.861,180,,,280262.3163,302831.176,2s2.2p4.(3P).3d,2F,7/2,2s2.2p4.(3P<2>).4f,2[4]*,7/2,8,8,,,L1406,
443.21459,0.00006,443.21453,0.00006,22562.434,300bl,,,280947.0768,303509.514,2s2.2p4.(3P).3d,4F,3/2,2s2.2p4.(3P<1>).4f,2[2]*,5/2,4,6,,,L5951,
443.21858,0.00004,443.21859,0.00004,22562.2310,300bl,,,280268.9453,302831.176,2s2.2p4.(3P).3d,2D,5/2,2s2.2p4.(3P<2>).4f,2[4]*,7/2,6,8,,,L5951,
443.2349,0.0020,443.23527,0.00008,22561.40,12,2.1e+07,D,280947.0768,303508.458,2s2.2p4.(3P).3d,4F,3/2,2s2.2p4.(3P<1>).4f,2[2]*,3/2,4,4,,"T1115CA,LS",L1406,
443.3054,0.0003,443.3054,0.0006,22557.811,160*,,,306011.056,328568.87,2s2.2p4.(1D).3d,2S,1/2,2s2.2p4.(1D<2>).4f,2[1]*,1/2,2,2,,,L1406,
443.3054,0.0003,443.3055,0.0003,22557.811,160*,,,306011.056,328568.864,2s2.2p4.(1D).3d,2S,1/2,2s2.2p4.(1D<2>).4f,2[1]*,3/2,2,4,,,L1406,
443.3547,0.0003,443.3549,0.0003,22555.302,160,,,306262.755,328818.048,2s2.2p4.(1D).3d,2D,3/2,2s2.2p4.(1D<2>).4f,2[3]*,5/2,4,6,,,L1406,
443.8225,0.0020,443.82234,0.00004,22531.53,100,,,290371.9268,312903.4650,2s2.2p4.(3P).4p,4P*,5/2,2s2.2p4.(3P).6s,4P,5/2,6,6,,,L1406,
