obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
196.9241,0.0003,196.92430,50780.99,2.5,8.4e+05,,95187.361,145968.295,5d9.6s.6p,"(2D<5/2>,3P<2>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",7/2,8,8,,T7226,L11760,
197.3479,0.0002,197.34791,50671.94,120,1.7e+08,,95187.361,145859.294,5d9.6s.6p,"(2D<5/2>,3P<2>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",5/2,8,6,,T7226,L11760,
197.3794,0.0002,197.37938,50663.85,150000,5.5e+07,,35514.624,86178.478,5d9.6s2,2D,5/2,5d9.6s.6p,"(2D<5/2>,3P<1>)*",3/2,6,4,,T7226,L11760,
197.8036,0.0003,197.80376,50555.20,20,7.7e+06,,95304.138,145859.294,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",5/2,6,6,,T7226,L11760,
197.8804,0.0003,197.88015,50535.58,7500,1.1e+08,,86178.478,136714.118,5d9.6s.6p,"(2D<5/2>,3P<1>)*",3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",5/2,4,6,,T7226,L11760,
198.0702,0.0003,198.07055,50487.15,0.33,4.2e+05,,84212.404,134699.466,5d9.6s.6p,"(2D<5/2>,3P<1>)*",7/2,5d10.8d,2D,5/2,8,6,,T7226,L11760,
198.1512,0.0003,198.15142,50466.51,150,5.4e+06,,84836.143,135302.600,5d9.6s.6p,"(2D<5/2>,3P<1>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",7/2,6,8,,T7226,L11760,
198.7841,0.0002,198.78423,50305.83,100000,4.3e+07,,50555.567,100861.369,5d9.6s2,2D,3/2,5d9.6s.6p,"(2D<3/2>,3P<1>)*",5/2,4,6,,T7226,L11760,
200.0635,0.0003,200.06322,49984.13,1,8.8e+05,,95187.361,145171.560,5d9.6s.6p,"(2D<5/2>,3P<2>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",5/2,8,6,,T7226,L11760,
200.5316,0.0003,200.53172,49867.46,45,5.2e+07,,95304.138,145171.560,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",5/2,6,6,,T7226,L11760,
201.0992,0.0003,201.09916,49726.71,3.5,1.1e+06,,84836.143,134562.854,5d9.6s.6p,"(2D<5/2>,3P<1>)*",5/2,5d10.8d,2D,3/2,6,4,,T7226,L11760,
201.5822,0.0003,201.58204,49607.56,4,8.5e+06,,95304.138,144911.731,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",3/2,6,4,,T7226,L11760,
201.7900,0.0003,201.78992,49556.47,7,1.0e+07,,97095.774,146652.263,5d9.6s.6p,"(2D<3/2>,3P<0>)*",3/2,5d9.6p2,"(2D<5/2>,3P<0>)",5/2,4,6,,T7226,L11760,
202.2950,0.0003,202.29436,49432.76,50u,1.4e+08,,108975.732,158408.647,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6p2,"(2D<5/2>,3P<2>)",7/2,6,8,,T7226,L11760,
202.2978,0.0003,202.29811,49432.08,600p,7.7e+07,,95187.361,144619.360,5d9.6s.6p,"(2D<5/2>,3P<2>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",9/2,8,10,,T7226,L11760,
202.7513,0.0002,202.75126,49321.51,175000,1.6e+07,,35514.624,84836.143,5d9.6s2,2D,5/2,5d9.6s.6p,"(2D<5/2>,3P<1>)*",5/2,6,6,,T7226,L11760,
203.0227,0.0003,203.02228,49255.57,20,1.8e+07,,95304.138,144559.816,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",3/2,6,4,,T7226,L11760,
203.2407,0.0003,203.24011,49202.75,3.5,9.0e+06,,106086.013,155288.900,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d9.6p2,"(2D<5/2>,3P<1>)",5/2,4,6,,T7226,L11760,
203.8385,0.0003,203.83827,49058.45,3.5,1.9e+07,,96187.932,145246.433,5d9.6s.6p,"(2D<5/2>,3P<2>)*",1/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",1/2,2,2,,T7226,L11760,
204.2928,0.0003,204.29228,48949.36,3,1.8e+08,,108975.732,157925.207,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6p2,"(2D<5/2>,3P<2>)",5/2,6,6,,T7226,L11760,
205.0708,0.0003,205.07133,48763.65,10,1.7e+01,,97095.774,145859.294,5d9.6s.6p,"(2D<3/2>,3P<0>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",5/2,4,6,,T7226,L11760,
205.2388,0.0003,205.23851,48723.72,3.5,3.0e+06,,96187.932,144911.731,5d9.6s.6p,"(2D<5/2>,3P<2>)*",1/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",3/2,2,4,,T7226,L11760,
205.3486,0.0002,205.34817,48697.69,750000,5.9e+07,,35514.624,84212.404,5d9.6s2,2D,5/2,5d9.6s.6p,"(2D<5/2>,3P<1>)*",7/2,6,8,,T7226,L11760,
205.5422,0.0003,,48651.81,20,,,,,,,,,,,1,1,,,L11760,
206.0965,0.0003,206.09638,48520.96,2,7.3e+05,,86178.478,134699.466,5d9.6s.6p,"(2D<5/2>,3P<1>)*",3/2,5d10.8d,2D,5/2,4,6,,T7226,L11760,
206.7317,0.0003,206.73166,48371.87,3,3.0e+06,,96187.932,144559.816,5d9.6s.6p,"(2D<5/2>,3P<2>)*",1/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",3/2,2,4,,T7226,L11760,
211.7093,0.0002,211.70941,47234.58,45,4.8e+07,,111174.092,158408.647,5d9.6s.6p,"(2D<3/2>,3P<2>)*",5/2,5d9.6p2,"(2D<5/2>,3P<2>)",7/2,6,8,,T7226,L11760,
214.8682,0.0002,214.86797,46540.15,90000,1.1e+07,,50555.567,97095.774,5d9.6s2,2D,3/2,5d9.6s.6p,"(2D<3/2>,3P<0>)*",3/2,4,4,,T7226,L11760,
215.9213,0.0003,215.92131,46313.16,1,1.2e+06,,108975.732,155288.900,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6p2,"(2D<5/2>,3P<1>)",5/2,6,6,,T7226,L11760,
217.1822,0.0002,217.18215,46044.29,40,1.0e+06,,94092.834,140137.134,5d9.6s.6p,"(2D<5/2>,3P<2>)*",3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",5/2,4,6,,T7226,L11760,
218.1570,0.0003,218.15702,45838.55,1,2.4e+07,,106215.059,152053.602,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d9.6p2,"(2D<5/2>,3P<1>)",7/2,8,8,,T7226,L11760,
218.3840,0.0002,218.38403,45790.89,40,1.0e+07,,100861.369,146652.263,5d9.6s.6p,"(2D<3/2>,3P<1>)*",5/2,5d9.6p2,"(2D<5/2>,3P<0>)",5/2,6,6,,T7226,L11760,
218.7544,0.0003,218.75432,45713.36,1,,,123411.351,169124.734,5d10.5f,2F*,5/2,5d9.6p2,"(2D<5/2>,1D<2>)",7/2,6,8,,,L11760,
219.0852,0.0003,219.08536,45644.35,18,2.6e+06,,100861.369,146505.679,5d9.6s.6p,"(2D<3/2>,3P<1>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",7/2,6,8,,T7226,L11760,
219.1429,0.0002,219.14271,45632.33,15000,1.0e+07,,50555.567,96187.932,5d9.6s2,2D,3/2,5d9.6s.6p,"(2D<5/2>,3P<2>)*",1/2,4,2,,T7226,L11760,
220.7595,0.0003,,45298.16,18,,,,,,,,,,,1,1,,,L11760,
221.6954,0.0003,221.69544,45106.93,125,9.5e+06,,100861.369,145968.295,5d9.6s.6p,"(2D<3/2>,3P<1>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",7/2,6,8,,T7226,L11760,
222.4705,0.0003,222.47053,44949.78,4500,2.7e+07,,95187.361,140137.134,5d9.6s.6p,"(2D<5/2>,3P<2>)*",7/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",5/2,8,6,,T7226,L11760,
222.5403,0.0002,222.54031,44935.68,200000,7.5e+08,,60608.362,105544.042,5d10.6p,2P*,3/2,5d10.6d,2D,5/2,4,6,,T7226,L11760,
223.0500,0.0003,223.05001,44832.99,400,1.0e+07,,95304.138,140137.134,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",5/2,6,6,,T7226,L11760,
223.0725,0.0002,223.07217,44828.47,7500,1.5e+08,,94092.834,138921.375,5d9.6s.6p,"(2D<5/2>,3P<2>)*",3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",3/2,4,4,,T7226,L11760,
225.3484,0.0002,225.34817,44375.73,100000,1.2e+08,,60608.362,104984.138,5d10.6p,2P*,3/2,5d10.6d,2D,3/2,4,4,,T7226,L11760,
225.6167,0.0003,225.61698,44322.97,4,1.3e+06,,95304.138,139627.043,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d10.9d,2D,3/2,6,4,,T7226,L11760,
225.6819,0.0003,225.68172,44310.16,2.5,3.5e+06,,100861.369,145171.560,5d9.6s.6p,"(2D<3/2>,3P<1>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",5/2,6,6,,T7226,L11760,
225.9377,0.0003,225.93745,44259.98,10,9.5e+06,,103873.302,148133.339,5d9.6s.6p,"(2D<3/2>,3P<1>)*",1/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,3/2]",1/2,2,2,,T7226,L11760,
226.09939,0.00005,226.09939,44228.337,600000,3.0e+08,,51486.070,95714.406,5d10.6p,2P*,1/2,5d10.7s,2S,1/2,2,2,,T7226,L11760,
226.29227,0.00006,226.29227,44190.639,750000,8.0e+06,,35514.624,79705.262,5d9.6s2,2D,5/2,5d9.6s.6p,"(2D<5/2>,3P<0>)*",5/2,6,6,,T7226,L11760,
226.4334,0.0002,226.43342,44163.09,100000,2.8e+08,,91139.508,135302.600,5d9.6s.6p,"(2D<5/2>,3P<2>)*",9/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",7/2,10,8,,T7226,L11760,
228.8411,0.0003,228.84108,43698.45,5,2.5e+06,,100861.369,144559.816,5d9.6s.6p,"(2D<3/2>,3P<1>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",3/2,6,4,,T7226,L11760,
228.9800,0.0003,,43671.94,15,,,,,,,,,,,1,1,,,L11760,
229.2670,0.0002,229.26716,43617.28,7000h,1.2e+08,,95304.138,138921.375,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",3/2,6,4,,T7226,L11760,
229.6885,0.0002,229.68828,43537.22,12000,1.7e+06,,50555.567,94092.834,5d9.6s2,2D,3/2,5d9.6s.6p,"(2D<5/2>,3P<2>)*",3/2,4,4,,T7226,L11760,
230.0521,0.0002,230.05223,43468.41,4,5.3e+06,,103183.874,146652.263,5d9.6s.6p,"(2D<3/2>,3P<1>)*",3/2,5d9.6p2,"(2D<5/2>,3P<0>)",5/2,4,6,,T7226,L11760,
230.2072,0.0003,230.20729,43439.14,6,1.6e+06,,96187.932,139627.043,5d9.6s.6p,"(2D<5/2>,3P<2>)*",1/2,5d10.9d,2D,3/2,2,4,,T7226,L11760,
232.7947,0.0003,232.79463,42956.30,20,3.0e+07,,121960.399,164916.716,5d9.6s.6p,"(2D<3/2>,1P<1>)*",5/2,5d9.6s.6d,"[(2D<3/2>,1/2)<2>,5/2]",7/2,6,8,,T7226,L11760,
234.0086,0.0003,234.00876,42733.47,12000,7.8e+07,,96187.932,138921.375,5d9.6s.6p,"(2D<5/2>,3P<2>)*",1/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",3/2,2,4,,T7226,L11760,
234.6242,0.0003,234.62456,42621.34,8000,8.5e+06,,94092.834,136714.118,5d9.6s.6p,"(2D<5/2>,3P<2>)*",3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",5/2,4,6,,T7226,L11760,
237.7410,0.0003,237.74112,42062.57,120,4.4e+07,,103183.874,145246.433,5d9.6s.6p,"(2D<3/2>,3P<1>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",1/2,4,2,,T7226,L11760,
237.8274,0.0003,237.82725,42047.31,200,6.0e+06,,106086.013,148133.339,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,3/2]",1/2,4,2,,T7226,L11760,
238.1644,0.0003,238.16507,41987.80,40,1.0e+05,,103183.874,145171.560,5d9.6s.6p,"(2D<3/2>,3P<1>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",5/2,4,6,,T7226,L11760,
239.0880,0.0002,239.08802,41825.60,3500,3.0e+07,,97095.774,138921.375,5d9.6s.6p,"(2D<3/2>,3P<0>)*",3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",3/2,4,4,,T7226,L11760,
240.8084,0.0003,240.80859,41526.79,45000,1.1e+08,,95187.361,136714.118,5d9.6s.6p,"(2D<5/2>,3P<2>)*",7/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",5/2,8,6,,T7226,L11760,
241.4876,0.0003,241.48768,41410.00,45000,1.0e+08,,95304.138,136714.118,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",5/2,6,6,,T7226,L11760,
241.7026,0.0003,241.70276,41373.15,60,1.0e+07,,103873.302,145246.433,5d9.6s.6p,"(2D<3/2>,3P<1>)*",1/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",1/2,2,2,,T7226,L11760,
241.7372,0.0003,241.73723,41367.23,10,2.0e+04,,84212.404,125579.636,5d9.6s.6p,"(2D<5/2>,3P<1>)*",7/2,5d10.7d,2D,5/2,8,6,,T7226,L11760,
242.3098,0.0003,,41269.49,20h,,,,,,,,,,,1,1,,,L11760,
242.7657,0.0003,,41191.98,20,,,,,,,,,,,1,1,,,L11760,
242.7879,0.0003,,41188.22,40,,,,,,,,,,,1,1,,,L11760,
243.6743,0.0003,243.67405,41038.39,50,6.8e+05,,103873.302,144911.731,5d9.6s.6p,"(2D<3/2>,3P<1>)*",1/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",3/2,2,4,,T7226,L11760,
245.9551,0.0003,245.95499,40657.83,20h,3.6e+07,,108975.732,149633.577,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,5/2]",7/2,6,8,,T7226,L11760,
246.5102,0.0003,246.51034,40566.27,3500,2.8e+07,,106086.013,146652.263,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d9.6p2,"(2D<5/2>,3P<0>)",5/2,4,6,,T7226,L11760,
246.8349,0.0002,246.83490,40512.91,4000,3.8e+07,,106215.059,146727.968,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",9/2,8,10,,T7226,L11760,
246.9781,0.0002,246.97829,40489.41,800,1.8e+02,,84836.143,125325.531,5d9.6s.6p,"(2D<5/2>,3P<1>)*",5/2,5d10.7d,2D,3/2,6,4,,T7226,L11760,
247.2970,0.0003,247.29702,40437.20,500,1.8e+07,,106215.059,146652.263,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d9.6p2,"(2D<5/2>,3P<0>)",5/2,8,6,,T7226,L11760,
248.1967,0.0002,248.19673,40290.62,4000,1.5e+07,,106215.059,146505.679,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",7/2,8,8,,T7226,L11760,
249.2816,0.0003,249.28183,40115.28,50000,7.8e+07,,95187.361,135302.600,5d9.6s.6p,"(2D<5/2>,3P<2>)*",7/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",7/2,8,8,,T7226,L11760,
249.4004,0.0003,249.40072,40096.17,200,2.4e+06,,95714.406,135810.522,5d10.7s,2S,1/2,5d10.9p,2P*,3/2,2,4,,T7226,L11760,
249.9212,0.0003,,40012.61,20,,,,,,,,,,,1,1,,,L11760,
250.0091,0.0003,250.00961,39998.54,2000,1.2e+05,,95304.138,135302.600,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",7/2,6,8,,T7226,L11760,
251.4250,0.0003,251.42507,39773.30,12,2.7e+05,,106086.013,145859.294,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",5/2,4,6,,T7226,L11760,
251.5519,0.0002,251.55185,39753.23,5000,3.6e+07,,106215.059,145968.295,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",7/2,8,8,,T7226,L11760,
252.2437,0.0002,252.24349,39644.21,300,1.6e+06,,106215.059,145859.294,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",5/2,8,6,,T7226,L11760,
252.4083,0.0002,252.40833,39618.35,1600p,1.2e+06,,97095.774,136714.118,5d9.6s.6p,"(2D<3/2>,3P<0>)*",3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",5/2,4,6,,T7226,L11760,
252.4119,0.0003,,39617.78,30u,,,,,,,,,,,1,1,,,L11760,
253.0874,0.0003,253.08700,39512.05,30,3.3e+05,,95187.361,134699.466,5d9.6s.6p,"(2D<5/2>,3P<2>)*",7/2,5d10.8d,2D,5/2,8,6,,T7226,L11760,
254.6098,0.0003,254.60994,39275.78,1500c,1.8e+06,,100861.369,140137.134,5d9.6s.6p,"(2D<3/2>,3P<1>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",5/2,6,6,,T7226,L11760,
254.7209,0.0003,254.72051,39258.65,70s,1.8e+05,,95304.138,134562.854,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d10.8d,2D,3/2,6,4,,T7226,L11760,
254.7982,0.0003,254.79823,39246.75,120,1.2e+07,,108975.732,148222.473,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,3/2]",3/2,6,4,,T7226,L11760,
255.3601,0.0003,255.35988,39160.39,1500,1.2e+08,,106086.013,145246.433,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",1/2,4,2,,T7226,L11760,
255.8491,0.0002,255.84905,39085.54,1500,1.8e+07,,106086.013,145171.560,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",5/2,4,6,,T7226,L11760,
256.5154,0.0002,,38984.02,150,,,,,,,,,,,1,1,,,L11760,
257.5612,0.0002,257.56124,38825.72,7000,9.0e+07,,106086.013,144911.731,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",3/2,4,4,,T7226,L11760,
257.8180,0.0003,257.81851,38787.06,12,3.5e+06,,103873.302,142660.277,5d9.6s.6p,"(2D<3/2>,3P<1>)*",1/2,5d10.10d,2D,3/2,2,4,,T7226,L11760,
258.9846,0.0003,258.98463,38612.34,15,3.2e+05,,106299.401,144911.731,5d9.6s.6p,"(2D<3/2>,3P<2>)*",1/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",3/2,2,4,,T7226,L11760,
259.0608,0.0002,259.06084,38600.98,15,4.5e+06,,106086.013,144686.984,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d10.11d,2D,5/2,4,6,,T7226,L11760,
259.9172,0.0002,259.91712,38473.80,1500,1.6e+07,,106086.013,144559.816,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",3/2,4,4,,T7226,L11760,
259.9583,0.0003,259.95825,38467.71,12,2.4e+05,,94092.834,132560.550,5d9.6s.6p,"(2D<5/2>,3P<2>)*",3/2,5d10.9s,2S,1/2,4,2,,T7226,L11760,
260.3874,0.0002,260.38750,38404.32,8000,1.0e+08,,106215.059,144619.360,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",9/2,8,10,,T7226,L11760,
262.7429,0.0003,262.74300,38060.01,8,1.3e+05,,100861.369,138921.375,5d9.6s.6p,"(2D<3/2>,3P<1>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",3/2,6,4,,T7226,L11760,
262.8635,0.0002,,38042.56,15,,,,,,,,,,,1,1,,,L11760,
265.4171,0.0002,265.41722,37676.55,3000,7.7e+06,,108975.732,146652.263,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6p2,"(2D<5/2>,3P<0>)",5/2,6,6,,T7226,L11760,
266.4540,0.0002,266.45388,37529.93,3000,1.1e+07,,108975.732,146505.679,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",7/2,6,8,,T7226,L11760,
266.9475,0.0003,266.94703,37460.54,15,8.3e+05,,109191.648,146652.263,5d9.6s.6p,"(2D<3/2>,3P<2>)*",3/2,5d9.6p2,"(2D<5/2>,3P<0>)",5/2,4,6,,T7226,L11760,
267.1761,0.0002,267.17605,37428.50,30c,6.2e+07,,124614.794,162043.299,5d9.6s.6p,"(2D<3/2>,1P<1>)*",3/2,5d9.6s.6d,"[(2D<3/2>,1/2)<1>,5/2]",5/2,4,6,,T7226,L11760,
269.1800,0.0003,269.17893,37149.86,100,3.8e+06,,104984.138,142134.148,5d10.6d,2D,3/2,5d10.8f,2F*,5/2,4,6,,T7226,L11760,
269.3448,0.0003,,37127.13,10,,,,,,,,,,,1,1,,,L11760,
269.9175,0.0003,269.91733,37048.36,30,4.0e+06,,111174.092,148222.473,5d9.6s.6p,"(2D<3/2>,3P<2>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,3/2]",3/2,6,4,,T7226,L11760,
270.3247,0.0003,270.32461,36992.56,1500,7.4e+07,,108975.732,145968.295,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",7/2,6,8,,T7226,L11760,
270.6121,0.0002,270.61212,36953.26,1000,1.2e+07,,103183.874,140137.134,5d9.6s.6p,"(2D<3/2>,3P<1>)*",3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",5/2,4,6,,T7226,L11760,
271.1235,0.0002,271.12349,36883.57,150,9.7e+06,,108975.732,145859.294,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",5/2,6,6,,T7226,L11760,
272.6117,0.0002,,36682.21,15,,,,,,,,,,,1,1,,,L11760,
273.0289,0.0002,273.02861,36626.16,120,8.5e+06,,106086.013,142712.211,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d10.10d,2D,5/2,4,6,,T7226,L11760,
273.1225,0.0003,273.12294,36613.60,8,1.1e+05,,108298.183,144911.731,5d10.7p,2P*,1/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",3/2,2,4,,T7226,L11760,
273.3411,0.0003,273.34030,36584.33,100,3.8e+06,,105544.042,142128.476,5d10.6d,2D,5/2,5d10.8f,2F*,7/2,6,8,,T7226,L11760,
274.3612,0.0005,274.3616,36448.30,3,2.8e+05,,121960.399,158408.647,5d9.6s.6p,"(2D<3/2>,1P<1>)*",5/2,5d9.6p2,"(2D<5/2>,3P<2>)",7/2,6,8,,T7226,L11760,
274.4004,0.0003,274.39985,36443.09,5c,1.5e+05,,103183.874,139627.043,5d9.6s.6p,"(2D<3/2>,3P<1>)*",3/2,5d10.9d,2D,3/2,4,4,,T7226,L11760,
275.0616,0.0002,275.06159,36355.49,80,5.5e+06,,108298.183,144653.677,5d10.7p,2P*,1/2,5d10.11d,2D,3/2,2,4,,T7226,L11760,
276.2748,0.0002,276.27493,36195.85,7000,8.3e+07,,108975.732,145171.560,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",5/2,6,6,,T7226,L11760,
276.5344,0.0003,276.53433,36161.87,25w,4.2e+06,,111971.464,148133.339,5d10.7p,2P*,3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,3/2]",1/2,4,2,,T7226,L11760,
276.8277,0.0002,276.82794,36123.55,500,3.9e+06,,110604.447,146727.968,5d9.6s.6p,"(2D<3/2>,3P<2>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",9/2,8,10,,T7226,L11760,
276.9715,0.0002,,36104.80,25,,,,,,,,,,,1,1,,,L11760,
277.2084,0.0002,,36073.94,40s,,,,,,,,,,,1,1,,,L11760,
277.4093,0.0002,277.40932,36047.82,25,1.8e+06,,110604.447,146652.263,5d9.6s.6p,"(2D<3/2>,3P<2>)*",7/2,5d9.6p2,"(2D<5/2>,3P<0>)",5/2,8,6,,T7226,L11760,
277.9331,0.0002,277.93286,35979.88,150,2.8e+06,,109191.648,145171.560,5d9.6s.6p,"(2D<3/2>,3P<2>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",5/2,4,6,,T7226,L11760,
278.2723,0.0002,278.27249,35936.03,2500,2.0e+07,,108975.732,144911.731,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",3/2,6,4,,T7226,L11760,
278.5419,0.0002,278.54197,35901.25,700,2.9e+06,,110604.447,146505.679,5d9.6s.6p,"(2D<3/2>,3P<2>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",7/2,8,8,,T7226,L11760,
278.9183,0.0002,278.91864,35852.79,3500,4.3e+06,,100861.369,136714.118,5d9.6s.6p,"(2D<3/2>,3P<1>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",5/2,6,6,,T7226,L11760,
279.1251,0.0002,279.12493,35826.23,80,4.0e+07,,106086.013,141912.265,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d10.11s,2S,1/2,4,2,,T7226,L11760,
279.6909,0.0002,279.69101,35753.75,300,5.5e+06,,103873.302,139627.043,5d9.6s.6p,"(2D<3/2>,3P<1>)*",1/2,5d10.9d,2D,3/2,2,4,,T7226,L11760,
