obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
180.856,180.855,55293,,,,434090,489383,2p5.(2P*).3s.3p.(3P*),4D,7/2,2p5.(2P*).3s.3d.(3D),4F*,9/2,8,10,,,L10581,
182.450,182.458,54810,,,,434633,489440,2p5.(2P*).3s.3p.(3P*),4D,5/2,2p5.(2P*).3s.3d.(3D),4P*,5/2,6,6,,,L10581,
188.263,188.271,53117,,,,434090,487205,2p5.(2P*).3s.3p.(3P*),4D,7/2,2p5.(2P*).3s.4s.(3S),4P*,5/2,8,6,,,L10581,
190.222,190.215,52570,,,,434633,487205,2p5.(2P*).3s.3p.(3P*),4D,5/2,2p5.(2P*).3s.4s.(3S),4P*,5/2,6,6,,,L10581,
192.809,192.790,51865,,,,437570,489440,2p5.(2P*).3s.3p.(3P*),4P,5/2,2p5.(2P*).3s.3d.(3D),4P*,5/2,6,6,,,L10581,
199.298,199.298,50176,,,,438167,488343,2p5.(2P*).3s.3p.(3P*),4P,3/2,2p5.(2P*).3p2.(3P),4D*,5/2,4,6,,,L10581,
201.456,201.471,49638.6,,,,437570,487205,2p5.(2P*).3s.3p.(3P*),4P,5/2,2p5.(2P*).3s.4s.(3S),4P*,5/2,6,6,,,L10581,
202.897,202.897,49286.0,,,,437570,486856,2p5.(2P*).3s.3p.(3P*),4P,5/2,2p5.(2P*).3p2.(3P),4D*,7/2,6,8,,,L10581,
218.325,218.326,45803.2,,,,437570,483373,2p5.(2P*).3s.3p.(3P*),4P,5/2,2p5.(2P*).3p2.(3P),4P*,5/2,6,6,,,L10581,
221.210,221.210,45205.9,,,,438167,483373,2p5.(2P*).3s.3p.(3P*),4P,3/2,2p5.(2P*).3p2.(3P),4P*,5/2,4,6,,,L10581,
,221.7601,45093.77,,8.95e+04,C,69804.95,114898.72,2p6.4s,2S,1/2,2p6.9p,2P*,3/2,2,4,,c31,,
,221.7696,45091.84,,9.63e+04,C,69804.95,114896.79,2p6.4s,2S,1/2,2p6.9p,2P*,1/2,2,2,,c31,,
,222.3175,44980.71,,4.92e-04,E,35669.31,80650.02,2p6.3p,2P*,1/2,2p6.4p,2P*,3/2,2,4,M1,c28,,
,222.3175,44980.71,,4.05e+02,A,35669.31,80650.02,2p6.3p,2P*,1/2,2p6.4p,2P*,3/2,2,4,E2,c28,,
,222.4685,44950.19,,1.68e-04,E,35669.31,80619.50,2p6.3p,2P*,1/2,2p6.4p,2P*,1/2,2,2,M1,c28,,
,222.7710,44889.14,,8.31e-04,E,35760.88,80650.02,2p6.3p,2P*,3/2,2p6.4p,2P*,3/2,4,4,M1,c28,,
