obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
300.7905,0.0016,300.79091,0.00003,33245.73,880h,3.5e+06,D+,20622.9852,53868.671,3d3.(2D2).4s,b 3D,3,3d3.(2D2).4p,w 3D*,2,7,5,,T9770,L10089c179,
300.8178,0.0003,300.81762,0.00003,33242.71,3100,1.58e+07,C+,13511.7993,46754.5327,3d3.(4P).4s,a 5P,1,3d3.(4P).4p,z 5P*,1,3,3,,T9616,L18516,
300.93800,0.00010,300.93795,0.00004,33229.436,3200,3.9e+07,C,20522.148,53751.589,3d3.(2D2).4s,b 3D,1,3d3.(2D2).4p,w 3D*,1,3,3,,T9770,L18516,
300.94911,0.00005,300.949097,0.000022,33228.209,18000,2.77e+07,B+,13511.7993,46740.0100,3d3.(4P).4s,a 5P,1,3d3.(4P).4p,z 3P*,2,3,5,,T9616n,L18516,
301.2137,0.0016,301.21335,0.00027,33199.02,780h,5.5e+06,D+,44658.000,77857.060,3d2.4s2,c 1D,2,3d3.(2D1).4p,t 3F*,2,5,5,,T9770,L10089c179,
301.28937,0.00009,301.289285,0.000027,33190.683,8100,1.3e+07,C,16532.9841,49723.6766,3d3.(2G).4s,b 3G,5,3d3.(2G).4p,z 1G*,4,11,9,,T9770,L18516,
301.38742,0.00004,301.38743,0.00003,33179.885,17000,1.1e+08,D+,40001.7556,73181.640,3d3.(4F).4p,z 3F*,2,3d3.(4F).4d,3D,1,5,3,,T9770,L18516,
301.39822,0.00003,301.398218,0.000022,33178.696,32000,8.9e+07,B+,13511.7993,46690.4958,3d3.(4P).4s,a 5P,1,3d3.(4P).4p,y 5D*,1,3,3,,T9616n,L18516,
301.56993,0.00005,301.56991,0.00003,33159.804,39000,2.37e+08,B,13594.726,46754.5327,3d3.(4P).4s,a 5P,2,3d3.(4P).4p,z 5P*,1,5,3,,T9616,L18516,
301.65850,0.00009,301.65847,0.00005,33150.068,9500,1.2e+08,D+,52878.029,86028.101,3d3.(2H).4p,z 3I*,5,3d3.(2H).5s,3H,4,11,9,,T9770,L18516,
