obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
279.225257,0.000019,279.225312,0.000006,35813.3792,180,,,10572.04139,46385.4135,5f.6d.(3H*).7s,*,9/2,5f2.6d+5f.6d.7p,,7/2,10,8,,,L5951,
279.25006,0.00003,279.250001,0.000006,35810.198,86,,,12488.28836,48298.4942,5f.6d.(3F*).7s,4F*,9/2,5f2.6d+5f.6d.7p,,7/2,10,8,,,L5951,
279.287255,0.000023,279.287235,0.000013,35805.429,97,,,26488.64704,62294.0787,5f.7s.(3F*).7p,,5/2,,*,3/2 or 5/2,6,4,,,L5951,
279.439261,0.000023,279.439259,0.000007,35785.952,110,,,11116.58451,46902.5368,5f.6d.(3G*).7s,4G*,7/2,5f2.6d+5f.6d.7p,,5/2,8,6,,,L5951,
279.484340,0.000023,279.484304,0.000006,35780.180,110,,,10572.04139,46352.2260,5f.6d.(3H*).7s,*,9/2,5f2.6d+5f.6d.7p,,7/2,10,8,,,L5951,
279.507891,0.000010,279.507902,0.000005,35777.1652,640,,,9711.96192,45489.1258,6d2.(1G).7s,2G,7/2,6d2.(3F).7p,2G*,9/2,8,10,,,L5951,
279.784717,0.000014,279.784735,0.000004,35741.7665,330,,,1859.93843,37601.7026,6d2.(3F).7s,4F,3/2,6d.7s.(3D).7p,*,3/2,4,4,,,L5951,
279.856096,0.000012,279.856106,0.000006,35732.6503,460,,,4490.26167,40222.9107,5f.7s2,2F*,5/2,5f.7s.(1F*).7p,,3/2,6,4,,,L5951,
279.909053,0.000012,279.908992,0.000009,35725.8899,480bl,,,8018.19281,43744.0904,6d2.(3P).7s,4P,3/2,6d2.(3P).7p,4P*,1/2,4,2,,,L5951,
279.932974,0.000024,279.932984,0.000009,35722.837,110,,,10673.13832,46395.9740,5f.6d.(3F*).7s,*,5/2,5f.6d.7p,,3/2,6,4,,,L5951,
279.993892,0.000013,279.993898,0.000005,35715.0648,410,,,4146.57708,39861.6411,6d2.(3F).7s,4F,7/2,6d.7s.(3D).7p,*,5/2,8,6,,,L5951,
280.107495,0.000024,280.107466,0.000009,35700.580,130,,,15324.2406,51024.8242,5f.6d.(3P*).7s,4P*,1/2,5f2.6d+5f.6d.7p,,3/2,2,4,,,L5951,
280.139441,0.000013,280.139460,0.000006,35696.5087,390,,,9202.26506,44898.7714,5f.6d.(1G*).7s,2G*,7/2,5f2.6d+5f.6d.7p,,7/2,8,8,,,L5951,
280.310288,0.000024,280.310353,0.000007,35674.752,170,,,9720.29776,45395.0414,5f.6d.(3F*).7s,4F*,7/2,5f2.6d+5f.6d.7p,,7/2,8,8,,,L5951,
280.420358,0.000024,280.420342,0.000006,35660.749,170*,,,9238.02035,44898.7714,5f.6d.(1G*).7s,*,9/2,5f2.6d+5f.6d.7p,,7/2,10,8,,,L5951,
280.420358,0.000024,280.420425,0.000006,35660.749,170*,,,6691.38730,42352.1278,5f.6d.(3F*).7s,4F*,3/2,5f2.6d+5f.6d.7p,,5/2,4,6,,,L5951,
280.503461,0.000024,280.503443,0.000009,35650.184,170,,,20989.80656,56639.9928,5f.(2F*).6d2.(1D),*,9/2,,,7/2,10,8,,,L5951,
280.787469,0.000024,280.787475,0.000013,35614.125,130,,,17121.62038,52735.7446,5f.(2F*).6d2.(1D),*,3/2,5f.6d.7p,,3/2,4,4,,,L5951,
280.854137,0.000013,280.854144,0.000006,35605.6710,370,,,9202.26506,44807.9352,5f.6d.(1G*).7s,2G*,7/2,5f2.6d+5f.6d.7p,,7/2,8,8,,,L5951,
280.865410,0.000009,280.865416,0.000007,35604.2420,750,,,9585.40432,45189.6454,5f.6d.(3G*).7s,4G*,5/2,5f2.6d+5f.6d.7p,,5/2,6,6,,,L5951,
280.969079,0.000024,280.969087,0.000008,35591.105,160,,,10673.13832,46264.2423,5f.6d.(3F*).7s,*,5/2,5f.6d.7p,,3/2,6,4,,,L5951,
280.972024,0.000024,280.972058,0.000012,35590.732,140,,,15144.73767,50735.4653,5f.6d.(3P*).7s,*,3/2,5f.6d.7p,,3/2,4,4,,,L5951,
280.980387,0.000011,280.980395,0.000006,35589.6727,580,,,11116.58451,46706.2562,5f.6d.(3G*).7s,4G*,7/2,5f2.6d+5f.6d.7p,,7/2,8,8,,,L5951,
280.982624,0.000011,280.982647,0.000005,35589.3893,520,,,9061.10354,44650.4900,6d2.(3P).7s,4P,5/2,6d2.(3P).7p,*,7/2,6,8,,,L5951,
281.22415,0.00003,281.224129,0.000009,35558.824,87,,,13818.33810,49377.1646,5f.6d.(3F*).7s,*,7/2,5f2.6d+5f.6d.7p,,7/2,8,8,,,L5951,
