obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
128.5639,0.0009,128.56379,0.00017,77782.3,8000,1.4e+07,D,4560.789,82343.19,3d7.(4F).4s,a 5F,3,3d6.(5D).4s.4p,y 5F*,4,7,9,,T6999,L4687c119,
128.6087,0.0009,128.6086,0.0005,77755.2,5300,4.9e+07,D,5204.698,82960.0,3d7.(4F).4s,a 5F,1,3d6.(5D).4s.4p,y 5F*,1,3,3,,T6999,L4687c119,
128.6848,0.0009,128.6848,0.0004,77709.3,2700,2.7e+07,D,10708.331,88417.6,3d7.(4F).4s,b 3F,3,3d6.(5D).4s.4p,v 3F*,2,7,5,,T6999,L4687c119,
128.7381,0.0009,128.73783,0.00015,77677.1,5300,1.6e+07,D,4950.062,82627.31,3d7.(4F).4s,a 5F,2,3d6.(5D).4s.4p,y 5F*,3,5,7,,T6999,L4687c119,
128.8243,0.0009,128.8241,0.0003,77625.1,5300,1.5e+07,D,5204.698,82829.93,3d7.(4F).4s,a 5F,1,3d6.(5D).4s.4p,y 5F*,2,3,5,,T6999,L4687c119,
129.3666,0.0009,129.3668,0.0004,77299.7,15000,1.2e+08,D,9812.860,87112.43,3d7.(4F).4s,b 3F,4,3d6.(5D).4s.4p,v 3F*,4,9,9,,T6999,L4687c119,
129.5535,0.0009,129.5542,0.0004,77188.2,12000,9.e+07,D,10708.331,87896.08,3d7.(4F).4s,b 3F,3,3d6.(5D).4s.4p,v 3F*,3,7,7,,T6999,L4687c119,
129.5860,0.0009,129.5869,0.0003,77168.8,15000,3.2e+08,D,9812.860,86981.16,3d7.(4F).4s,b 3F,4,3d6.(5D).4s.4p,u 3D*,3,9,7,,T6999,L4687c119,
129.7099,0.0009,129.7089,0.0004,77095.1,9900,1.0e+08,D,11321.860,88417.6,3d7.(4F).4s,b 3F,2,3d6.(5D).4s.4p,v 3F*,2,5,5,,T6999,L4687c119,
129.9576,0.0009,129.9574,0.0003,76948.2,19000,1.8e+08,D,3350.494,80298.81,3d7.(4F).4s,a 5F,5,3d6.(5D).4s.4p,x 5D*,4,11,9,,T6999,L4687c119,
130.2392,0.0009,130.2393,0.0003,76781.8,14000,3.0e+08,D,10708.331,87490.05,3d7.(4F).4s,b 3F,3,3d6.(5D).4s.4p,u 3D*,2,7,5,,T6999,L4687c119,
130.5926,0.0009,130.5923,0.0004,76574.0,920,9.e+06,D,11321.860,87896.08,3d7.(4F).4s,b 3F,2,3d6.(5D).4s.4p,v 3F*,3,5,7,,T6999,L4687c119,
130.6759,0.0009,130.6752,0.0004,76525.2,9100,3.4e+08,D,11321.860,87847.5,3d7.(4F).4s,b 3F,2,3d6.(5D).4s.4p,u 3D*,1,5,3,,T6999,L4687c119,
130.6953,0.0009,130.6949,0.0004,76513.8,36000,1.5e+08,D,4028.988,80543.04,3d7.(4F).4s,a 5F,4,3d6.(5D).4s.4p,x 5D*,3,9,7,,T6999,L4687c119,
