obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
529.231,529.229+,18895.3,140,1.06e+06,C+,0.00,18895.41,5d2,a 3F,2,4f.5d,z 1D*,2,5,5,,T7455,L3475,
530.346,530.344+,18855.6,370,3.46e+06,B+,3250.35,22106.02,5d.6s,a 3D,3,4f.5d,z 3D*,2,7,5,,T7455,L3475,
530.410,530.406+,18853.4,140,,,16599.17,35452.66,4f.5d,z 1G*,4,4f.(2F*<5/2>).6p<1/2>,"(5/2,1/2)",3,9,7,,,L3475,
530.503,530.500+,18850.1,180,3.54e+06,B,2591.60,21441.73,5d.6s,a 3D,2,4f.5d,z 3D*,1,5,3,,T7455,L3475,
534.216,534.214+,18719.0,110,,,18235.56,36954.65,4f.5d,y 3F*,3,4f.(2F*<7/2>).6p<1/2>,"(7/2,1/2)",3,7,7,,,L3475,
537.859,537.855+,18592.2,130,,,18580.41,37172.79,4f.5d,z 3H*,5,4f.(2F*<7/2>).6p<1/2>,"(7/2,1/2)",4,11,9,,,L3475,
538.249,538.248+,18578.8,140,5.7e+06,C+,7394.57,25973.37,6s2,a 1S,0,5d.6p,y 3D*,1,1,3,,T7455,L3475,
538.342,538.341+,18575.6,80,,,17211.93,35787.53,4f.5d,y 3F*,2,4f.(2F*<5/2>).6p<1/2>,"(5/2,1/2)",2,5,5,,,L3475,
546.021,546.021+,18314.3,35,,,18895.41,37209.71,4f.5d,z 1D*,2,4f.(2F*<5/2>).6p<3/2>,"(5/2,3/2)",3,5,7,,,L3475,
546.590,546.589+,18295.3,45,,,6227.42,24522.70,5d2,a 3P,2,4f.5d,y 1F*,3,5,7,,,L3475,
548.225,548.224+,18240.7,26,,,17211.93,35452.66,4f.5d,y 3F*,2,4f.(2F*<5/2>).6p<1/2>,"(5/2,1/2)",3,5,7,,,L3475,
548.379,548.379+,18235.6,65,1.85e+05,C+,0.00,18235.56,5d2,a 3F,2,4f.5d,y 3F*,3,5,7,,T7455,L3475,
549.498,549.498+,18198.4,40,1.24e+05,C+,1016.10,19214.54,5d2,a 3F,3,4f.5d,y 3F*,4,7,9,,T7455,L3475,
553.721,553.719+,18059.6,90,,,10094.86,28154.55,5d.6s,,2,6s.6p,*,1,5,3,,,L3475,
556.849,556.847+,17958.2,24,,,19214.54,37172.79,4f.5d,y 3F*,4,4f.(2F*<7/2>).6p<1/2>,"(7/2,1/2)",4,9,9,,,L3475,
567.312,567.310+,17627.0,50,,,17825.62,35452.66,4f.5d,z 3H*,4,4f.(2F*<5/2>).6p<1/2>,"(5/2,1/2)",3,9,7,,,L3475,
570.491,570.489+,17528.8,45,4.1e+05,C,5718.12,23246.93,5d2,a 3P,1,4f.5d,z 3P*,2,3,5,,T7455,L3475,
571.398,571.398+,17500.9,65,,,1394.46,18895.41,5d2,,2,4f.5d,z 1D*,2,5,5,,,L3475,
572.888,572.887+,17455.4,26,,,5249.70,22705.15,5d2,a 3P,0,4f.5d,z 3P*,1,1,3,,,L3475,
577.067,577.066+,17329.0,160,1.37e+07,C+,10094.86,27423.91,5d.6s,,2,5d.6p,*,1,5,3,,T7455,L3475,
579.919,579.917+,17243.8,220,9.6e+05,C+,1970.70,19214.54,5d2,a 3F,4,4f.5d,y 3F*,4,9,9,,T7455,L3475,
580.739,580.738+,17219.4,160,7.8e+05,B,1016.10,18235.56,5d2,a 3F,3,4f.5d,y 3F*,3,7,7,,T7455,L3475,
580.993,580.992+,17211.9,50,,,0.00,17211.93,5d2,a 3F,2,4f.5d,y 3F*,2,5,5,,,L3475,
585.057,585.056+,17092.3,13,,,21441.73,38534.11,4f.5d,z 3D*,1,4f.(2F*<5/2>).6p<3/2>,"(5/2,3/2)",1,3,3,,,L3475,
586.534,586.532+,17049.3,80,1.19e+06,C+,7473.32,24522.70,5d2,a 1G,4,4f.5d,y 1F*,3,9,7,,T7455,L3475,
587.563,587.561+,17019.5,21,,,6227.42,23246.93,5d2,a 3P,2,4f.5d,z 3P*,2,5,5,,,L3475,
588.227,588.226+,17000.2,65,5.7e+05,C,1895.15,18895.41,5d.6s,a 3D,1,4f.5d,z 1D*,2,3,5,,T7455,L3475,
590.360,590.362+,16938.8,16,,,22282.90,39221.65,4f.5d,z 3G*,5,4f.(2F*<7/2>).6p<3/2>,"(7/2,3/2)",4,11,9,,,L3475,
592.935,592.935+,16865.2,16,,,22537.30,39402.55,4f.5d,z 3D*,3,4f.(2F*<7/2>).6p<3/2>,"(7/2,3/2)",3,7,7,,,L3475,
593.786,593.785+,16841.1,50,,,1394.46,18235.56,5d2,,2,4f.5d,y 3F*,3,5,7,,,L3475,
594.995,594.994+,16806.9,18h,,,20402.82,37209.71,4f.5d,z 3G*,3,4f.(2F*<5/2>).6p<3/2>,"(5/2,3/2)",3,7,7,,,L3475,
597.274,597.272+,16742.7,13,,,10094.86,26837.66,5d.6s,,2,5d.6p,x 3F*,3,5,7,,,L3475,
597.518,597.520+,16735.9,45,,,22282.90,39018.74,4f.5d,z 3G*,5,4f.(2F*<7/2>).6p<3/2>,"(7/2,3/2)",5,11,11,,,L3475,
606.882,606.880+,16477.7,13,,,6227.42,22705.15,5d2,a 3P,2,4f.5d,z 3P*,1,5,3,,,L3475,
610.207,610.206+,16387.9,40,,,5718.12,22106.02,5d2,a 3P,1,4f.5d,z 3D*,2,3,5,,,L3475,
612.779,612.777+,16319.1,80,,,10094.86,26414.01,5d.6s,,2,5d.6p,x 3F*,2,5,5,,,L3475,
613.126,613.125+,16309.9,80,,,6227.42,22537.30,5d2,a 3P,2,4f.5d,z 3D*,3,5,7,,,L3475,
614.823,614.822+,16264.8,18,,,1970.70,18235.56,5d2,a 3F,4,4f.5d,y 3F*,3,9,7,,,L3475,
617.444,617.443+,16195.8,35,,,1016.10,17211.93,5d2,a 3F,3,4f.5d,y 3F*,2,7,5,,,L3475,
618.980,618.980+,16155.6,26,,,23246.93,39402.55,4f.5d,z 3P*,2,4f.(2F*<7/2>).6p<3/2>,"(7/2,3/2)",3,5,7,,,L3475,
620.523,620.522+,16115.4,16,,,22106.02,38221.49,4f.5d,z 3D*,2,4f.(2F*<5/2>).6p<3/2>,"(5/2,3/2)",2,5,5,,,L3475,
